goal	series	id
3	SH_DYN_MORTN	4ae88cd4026b4cd886329d367197c8d5
3	SH_DYN_NMRTN	0ac46ff9f0994cbeb0235d084e4f0919
3	SH_DYN_NMRT	202014290ce64ffdbb7e6bc1e8757f41
3	SH_HIV_INCD	6ab65ae9b70342f28215e6f91f2ee79f
3	SH_TBS_INCID	d97b709ae96b4ee795f6eb2fdf0638d5
3	SH_STA_MALR	3ed440d5ed0645d2b2184f08653d8075
3	SH_HAP_HBSAG	77a849a34c5647d09be464d0c3250aed
3	SH_TRP_INTVN	e13bac22fcde46beaac59381a90d4b23
3	SH_DTH_NCOM	34d66afd38ce43f888bb8915a97c81e9
3	SH_DTH_RNCOM	3b95d9a55ee342f28fdacecf170d366c
3	SH_STA_SCIDE	fef6bd2313374421bf8e11d7599216a4
3	SH_STA_SCIDEN	82455bcc859c4632a9cb9f7e311fe967
3	SH_SUD_ALCOL	3ecfea04cf9541d6acc9d749c43432cf
3	SH_SUD_TREAT	9f418014876f4d7a910697b643d6456d
3	SH_ALC_CONSPT	9321fc4d3030468db59cc6fd4338d281
3	SH_STA_TRAF	85426d9b29a74d3b9ae41ae6704046d3
3	SH_FPL_MTMM	8bbefcba76b440bc99d369eedf31bfe7
3	SP_DYN_ADKL	aef421a8c221463abbc7e222f3b278c5
3	SH_ACS_UNHC	55a343e2234c4b3ab3d0cc449229d1fc
3	SH_XPD_EARN25	cd0f5a6e99b54f929a0447a8c9311383
3	SH_XPD_EARN10	1f7d8dc98e5a4ef3a165aa5582d78316
3	SH_HAP_ASMORT	d357f2d3055d475c8692bffed2b94a7a
3	SH_STA_AIRP	6ff409193661484696600255227888f4
3	SH_STA_ASAIRP	c38c683ad4704a2996eb557215532029
3	SH_AAP_MORT	3da0b72a3240451f94f4c434da8fec4f
3	SH_AAP_ASMORT	e4bdf511d53a46d7915241d1150b0825
3	SH_HAP_MORT	2c24d737ba0c461b9d15bbf74ec2e6d2
3	SH_STA_WASH	5439a96fbb35431c813fc6932a82400a
3	SH_STA_POISN	b1f51a01a43f4661ac2b143449b54dff
3	SH_PRV_SMOK	8936c15ac3b8423f871dea7cbf92cf04
3	SH_ACS_DTP3	0715862ea69a4a8b95f1d97967d7a549
3	SH_ACS_MCV2	7dbbd65b355a41f3b1f7b95ef84fff39
3	SH_ACS_PCV3	e9692a9f8a0c4c619063971358c7f9bd
3	SH_ACS_HPV	8ae7559ed5f741ae853751cf38bcfb69
3	DC_TOF_HLTHNT	4ced890b6fc94cd58f5a475ebe5b2507
3	DC_TOF_HLTHL	43c59139930244b1aa0ec279e9a0b8d0
3	SH_MED_HEAWOR	0c82548fd1854bcfa3e528728480f18e
3	SH_MED_HWRKDIS	cfe9806c3ec84a64b5ad43d17df8f9de
3	SH_IHR_CAPS	284c411b0b14417397bc6faee8bb37f2
4	SE_TOT_PRFL	0e23ab91a2844c94997cb25abb0d2af7
4	SE_TOT_CPLR	f531d243107e407d88160d28a2cf9593
4	SE_DEV_ONTRK	48cb1c00fd314c59a4b6e0dff9a2394c
4	SE_PRE_PARTN	2d2733e36b3a4b47a2cadc4018ea89ca
4	SE_ADT_EDUCTRN	86f9912608ea463fa086b306bbb1412c
4	SE_ADT_ACTS	c86e872cc853477180d39477bcde9f88
4	SE_PRE_GPIPARTN	a7536473e746435480cf3d7138e21b8c
4	SE_GPI_TRATEA	d78d253f2cd549e38b8e14ff9adc3390
4	SE_GPI_PART	17b9108a4a4d40fda087ac87046673e6
4	SE_GPI_ICTS	ae6125a40e2649818bc57160cdea67e8
4	SE_IMP_FPOF	49b44d7b895b434990bb26b3e70c1711
4	SE_NAP_ACHI	534fa02e75684b67923c987a3469b5ac
4	SE_LGP_ACHI	b86f926e090f42da8708e084fcfc4382
4	SE_TOT_GPI	9983c09940de47abb46694913b920fa8
4	SE_TOT_SESPI	4a60ede1df6f45b4b169ca981e24ffde
4	SE_TOT_RUPI	3425a76ab71847d1bb3d07661ca5b528
4	SE_ALP_CPLR	aa53db2768e946d592ecd5f9cf9f926f
4	SE_AWP_CPRA	2862bfcf2c4c4b1d951ce12c6d4ce214
4	SE_AGP_CPRA	b01c8a325e6149ff8df2da3b0f1a0ba4
4	SE_ADT_FUNS	b19cd1d114cf423f94d6f228f82081d5
4	SE_ACC_COMP	8bcf9f5d367e4292893ada7b0b833dd0
4	SE_ACC_DWAT	7c3845fea8fd44e287126c7f0a52719c
4	SE_ACC_ELEC	9b3a5ea9f1a74ee6965ac8977015f774
4	SE_ACC_HNWA	d738b04da3f140348dd8f85ab7752dba
4	SE_ACC_INTN	4c9300cf9f3a4bf5817bdab0cda2eb75
4	SE_ACC_SANI	b7c3aa661cd74128831da6e3e99f4ef9
4	SE_INF_DSBL	032eba5d40f247a79d5d6b2f38619124
4	DC_TOF_SCHIPSL	74034aff16a0446abdd1711db3dea492
4	SE_TRA_GRDL	f4395f0a763e474aaba9f709c5336ba0
5	SG_LGL_GENEQLFP	36c7b866028746deb40eb3001a301c7e
5	SG_LGL_GENEQVAW	c5e51c5a24f94182bf3939be79ff2b37
5	SG_LGL_GENEQEMP	916e62b3356644a2b50dc11bb24d7b69
5	SG_LGL_GENEQMAR	a24be8789fd64baca61bf2f0a19ce687
5	VC_VAW_MARR	f8c1ee9060634df7b6fe7afb676bb6d3
5	SP_DYN_MRBF18	e7711ef62b724b8e96418cccc2a9411f
5	SP_DYN_MRBF15	1c2d5bb11ff6488fb9640e37181965f4
5	SH_STA_FGMS	bf5b56f64ae54c39b39863a76ed35765
5	SL_DOM_TSPDCW	6f5d03e58a3f4255ba0d9fd7995d1804
5	SL_DOM_TSPDDC	03575d9da7d54c8ab1a96c4e181a5a8d
5	SL_DOM_TSPD	d2e3ba56ec664461b4e3d1d3883d7cb3
5	SG_GEN_PARLN	15a8ed627d124fe6bc685cfd820fed29
5	SG_GEN_PARLNT	1d9169a401a14551b9de555ab229f99e
5	SG_GEN_PARL	53dc94ee1fa248498b42a26f01241b84
5	SG_GEN_LOCGELS	560526cc586e4935b65f960299612b96
5	IC_GEN_MGTL	314b6d98da01488f82441d2dcd834da7
5	IC_GEN_MGTN	c6e9f83bd1bb426d9f8ca64b94b60579
5	SH_FPL_INFM	1e6021a9e9bb41b49848f1d49a7e1a49
5	SH_FPL_INFMSR	6f8ee446f5b741579203b73d134a78e2
5	SH_FPL_INFMCU	b609d6a53e0d4c8fb80609dbe157d8e9
5	SH_FPL_INFMRH	a6906a30919b4fb8bd80f4376018e7bf
5	SH_LGR_ACSRHE	6ad6cb1d7a354d09893c4cae69375280
5	SH_LGR_ACSRHEC1	43d9d73889974e3393366df2ae2383e2
5	SH_LGR_ACSRHEC10	9a08ad7db08f4054ab3c17bf90a2bd7b
5	SH_LGR_ACSRHEC11	fa7b603028084f47a4d0310d3242d9ed
5	SH_LGR_ACSRHEC12	33c5b37ae04c415baa79330e18bb17de
5	SH_LGR_ACSRHEC13	cd5962fac2924b828d05fa26d1e9d3f3
5	SH_LGR_ACSRHEC2	2e074113dc58457e8a7323996e1ec3fd
5	SH_LGR_ACSRHEC3	78ee802c2830414a8dc2079a3eb5378f
5	SH_LGR_ACSRHEC4	6ddf27c44d05423a9c54ee0cca022eb6
5	SH_LGR_ACSRHEC5	f0ffc1a840b044ca829396a93e23ddf6
5	SH_LGR_ACSRHEC6	602af6f3d09a4ccbaf95ab1ae28d0cda
5	SH_LGR_ACSRHEC7	ff62d2a0c12646edac82765775e3968a
5	SH_LGR_ACSRHEC8	8702a599081c4b349e881d4f58454e4e
5	SH_LGR_ACSRHEC9	96af955416964be29a2f2078c2f2b8cb
5	SH_LGR_ACSRHES1	d9be2ea26ed84333bc516cdb81b2b3ab
5	SH_LGR_ACSRHES2	eade06ab401b47678ef8c33ce51cda7b
5	SH_LGR_ACSRHES3	a74dd157c55248908c27fd195204edf2
5	SH_LGR_ACSRHES4	0302e44845694f2ca99e115f74009b36
5	SP_LGL_LNDAGSEC	dd2b9280b4134b34aa3377c440e7f2a3
5	SP_GNP_WNOWNS	62ab6177e6b24d5aa12eb05c1b0012fb
5	SG_LGL_LNDFEMOD	c8cab459d8ad40b9bcba2a2ce0077bf7
5	IT_MOB_OWN	fab21ec736eb4ac9a8ee3642107945cf
5	SG_GEN_EQPWN	e12401453c6f498dbda5661d5e8c0001
6	SH_H2O_SAFE	4b35638694f44c7e9add3f7d7e551b45
6	SH_SAN_HNDWSH	982d5425b0cd46baa8cf5c837bda7e9a
6	SH_SAN_SAFE	ae5aa2ab164c49e0beb6948765ea6645
6	SH_SAN_DEFECT	1232697c70f44d58ae0611f3f186a1f9
6	EN_WWT_WWDS	aedc914e1cfb4bb98cd74ee83dc17d65
6	EN_H2O_OPAMBQ	b5efd938106b4d7f913c1d79094ce416
6	EN_H2O_RVAMBQ	968b39c00a324ae8bef7712a1dd8b601
6	EN_H2O_GRAMBQ	29ddc6ed373a443086783848fb94d19d
6	EN_H2O_WBAMBQ	ddebdc4968254ccb92e09d2bb54fdf0e
6	ER_H2O_WUEYST	3561c0d87afd4fc186b5a0fd18c55361
6	ER_H2O_STRESS	4095771b6e864686bb37494f7075b435
6	ER_H2O_IWRMD	22231915504447c0bdd7eea8c8ac2e5b
6	ER_H2O_IWRMP	b4a9ce7a3292432b83c8cee1576b6f55
6	EG_TBA_H2CO	a3c8f2f6aae64c3fbfe905b3e211b22e
6	EG_TBA_H2COAQ	b2207664889d4dd48e3cc21e3cff85ec
6	EG_TBA_H2CORL	1b9e50702d954e7da5894490ffff6dab
6	EN_WBE_PMPR	0ed77995dddc4205b9b149105241b954
6	EN_WBE_PMNR	aa4c4097e8e846aab6f3a0b5e0879abc
6	EN_WBE_PMPP	96b79a3017e14046a0df4e3eb06f6046
6	EN_WBE_PMPN	bb2c237b99c54184800ed86fdaa3c5a4
6	EN_WBE_NDETOT	0f02a57ff94b436490725884c65a9e62
6	EN_WBE_NDOPW	35662c07910f4a85b8c48d8423f69d92
6	EN_WBE_NDQLGRW	10604badc7dd4cdf92e30da22dd79c75
6	EN_WBE_NDQLOPW	cd622f439a4f4447bd9f08ba87fb8a4d
6	EN_WBE_NDQLRVR	6bfa90cf40a048578f23c81af545cbe4
6	EN_WBE_NDQLTOT	6723554ddfa949acb528c88793e7a2c8
6	EN_WBE_NDQTGRW	7ea25ca8b8184b6c9a2fa9fff71704dc
6	EN_WBE_NDQTOPW	a1f30f04eba148afbe959ffe64262318
6	EN_WBE_NDQTRVR	c32e33d4ce8e41ddbb21fbff65b02ff5
6	EN_WBE_NDQTTOT	12a066ea6e464b21a8c15ad7f9c70cc3
6	EN_WBE_NDRV	d0b24dbeb3ac4cfbb3c75095301cb6b0
6	EN_WBE_NDWTL	55979c105e8f4e88a8ff2ed39705eba0
6	DC_TOF_WASHL	1bcf2ad5f3dc4317aa9628f900c40a6d
6	ER_WAT_PROCED	50d3b81775254d72910a0953b30319ec
6	ER_H2O_PARTIC	b0e84617fedb4181b2eb9b67c7a26b9a
6	ER_H2O_PROCED	a6f15f50ee8a4b8c9494f78bdbb90f27
6	ER_WAT_PARTIC	0a11c940b514414db476c54d0b5cfdff
6	ER_H2O_RURP	d65304ada8a24b2a8463fb0f0973f417
6	ER_H2O_PRDU	e59cc651e8004c2189b0f344b547601d
6	ER_WAT_PART	a949a48854e244d8b223974d97a49f6d
6	ER_WAT_PRDU	8ef4b6b3a06c419083a1f55afb1ec2bf
7	EG_ELC_ACCS	e6c832737537456484b99ee6683b84de
7	EG_EGY_CLEAN	7b98a6dbbabc42fc94fa774c4ddc2f33
7	EG_FEC_RNEW	3cece1f2bb4e49efa22d45bc34076805
7	EG_EGY_PRIM	4aed6a5a397f4e3e995772d635ba4b23
7	EG_IFF_RANDN	086d631bf5ef4a96aedb07238346e343
8	NY_GDP_PCAP	2f9c9ec4825f4c579fe837ca247624f9
8	SL_EMP_PCAP	25386a2986044a60a04975c17bdb3d78
8	SL_ISV_IFEM	72beed0fca924d31988b49ba180227ba
8	EN_MAT_FTPRPG	d5c8b495bc234f459edfd3dd08120151
8	EN_MAT_FTPRPC	379af655d25c44f2895a8e706a1d3f82
8	EN_MAT_FTPRTN	5e5a42c2959e47adad7c0b298d903d6e
8	EN_MAT_DOMCMPT	6313ffeedd8b446cbd2059aa885f9b13
8	EN_MAT_DOMCMPG	501b85d77b6246c6af84243c6cad3c3b
8	EN_MAT_DOMCMPC	32b75df99b13437c84defa95a87d5ba0
8	SL_EMP_AEARN	34abd53791aa4a61940a106ca224746d
8	SL_TLF_UEM	5373e7f7b70e4e6cb8a6a6e063dc5d4a
8	SL_TLF_UEMDIS	983e30c8565047a897b2f768bee39161
8	SL_TLF_NEET	630f86af25664b339169e17cdd53b5f8
8	SL_TLF_CHLDEC	66bbac1c7539458f809f8f3e91d49828
8	SL_TLF_CHLDEA	677257be17fb4d1d84a3e5b0f32378e8
8	SL_EMP_FTLINJUR	4cd0e6f1b893443bbbd1bea027c8d9a6
8	SL_EMP_INJUR	5ccee778135e4c05bb58843d2b15ffca
8	SL_LBR_NTLCPL	56b57ab206464ca8be1b79d40636b99c
8	ST_GDP_ZS	85252d4feaf64428a2da6c9fcc6debe1
8	FB_ATM_TOTL	0f17b01672194e688bbb28be9afc351c
8	FB_CBK_BRCH	ab21eaf78906418d962f8fcc5423bcde
8	FB_BNK_ACCSS	417756c53b344b0f82c896d7a00c23f4
8	DC_TOF_TRDCMDL	3fd6b98b992a44118eb6584d634ccafb
8	DC_TOF_TRDDBMDL	bac1ac5815744fcd930dcf6496574512
8	DC_TOF_TRDDBML	5106611c6f4a4b62a7e8d7fe5e54b34b
8	DC_TOF_TRDCML	30d25ad9687146008aa05e8b4cd18eaf
8	SL_CPA_YEMP	1465b517fcfd4bc691cb4217a766934f
9	IS_RDP_FRGVOL	4a5d7189e27148c48f045729ef9e40c8
9	IS_RDP_PFVOL	3ed49ad9c9c14694a4b294d01f34d786
9	IS_RDP_PORFVOL	af9d35b95a464a67bf78d28b314c18cf
9	IS_RDP_LULFRG	69ed986bc5684a5dbe2bb5514eb34781
9	NV_IND_MANFPC	dd75bc6cdd6a4fd4a6c0ccc83b7205af
9	NV_IND_MANF	c0d8b771b5864eb3a14f499285a2220b
9	SL_TLF_MANF	86f6b574a2354164ac6dacaf00c374b3
9	NV_IND_SSIS	731964d5c7b949408679c4767e88af8e
9	FC_ACC_SSID	750c539296f64ca3b37b89818ad0392a
9	EN_ATM_CO2	07405ec788774e4cb446f13881059fe9
9	EN_ATM_CO2MVA	8a0ffe54d84546cda026f03d4ed7b59e
9	EN_ATM_CO2GDP	34183b884521417ea9e97684264b922f
9	GB_XPD_RSDV	79a4413761264dbfb2cb9252147ee343
9	GB_POP_SCIERD	3e25618c80ff47c9baf740b27b972673
9	DC_TOF_INFRAL	a4fcd3166d784f65b5b26fe47ae556c0
9	NV_IND_TECH	c9bf52726ec542e799e53937647b3d14
9	IT_MOB_2GNTWK	9c0472e1e3cb453b881e639385c43934
9	IT_MOB_3GNTWK	749fd00904e14ff5bd005d5805b0db24
9	IT_MOB_4GNTWK	6b2807560f6e4b9a8338bbd501dfba31
10	SI_HEI_TOTL	b1977cb351ee4f78b8dd68d0c23dc2d8
10	SI_POV_50MI	de923dbfb8184bc9b02ded63e38c09fa
10	VC_VOV_GDSD	591ce94bc0324ac58b973ccb2c9be7b7
10	SL_EMP_GTOTL	393e071047d84f4b93d5c840bc7add29
10	FI_FSI_FSANL	563bde509a224bd1b3e875ffb9e9e144
10	FI_FSI_FSERA	0690422e59da4295bee979a564b4de82
10	FI_FSI_FSKA	6dfa7b1a61ad40a5b5188dc702d5ed6f
10	FI_FSI_FSKNL	61c7189ba05a4a88a35c99365365dd4c
10	FI_FSI_FSKRTC	1c4979aa02204ce6a7a40b089b628d58
10	FI_FSI_FSLS	e76d36ea43d44d21a57d1ae3a2e2d8cf
10	FI_FSI_FSSNO	ae89c4e07ffe4d24a04659ce1608426f
10	SG_INT_MBRDEV	4e23635ce544494e9c3f6aca82317873
10	SG_INT_VRTDEV	7ae5fdd088624d718be995b65f2b5b0a
10	SG_CPA_MIGRP	0f2bf79c1e2f47bf8a9665de71dc3583
10	SG_CPA_MIGRS	a13b9fa183e047509cdd3a0af73a3073
10	TM_TRF_ZERO	60d8d0090395422a9fe62177fe8e7cd7
10	DC_TRF_TOTDL	06991b6b5d2b45da8ebfc59265a88c45
10	DC_TRF_TOTL	7400656d5d8f4c9c876c2863e5c35dfd
10	DC_TRF_TFDV	f4b141d6f78349bfa69f8b04d7b95ba2
10	SI_RMT_COST	a96b9bc53b74410eb19fb92d0e35cc82
11	EN_LND_SLUM	a21a213e9b4744dd8b53b173ccffd886
11	VC_DSR_MISS	fc7f36d50ea047128bf186de0396b373
11	VC_DSR_AFFCT	04b9ad097ada4c9e8eb57d8efb8e8a8e
11	VC_DSR_MORT	0ab1a5f2c51c423daa7fe98813fc955f
11	VC_DSR_MTMP	1d3ba06ced4848d7a5b5826f9eb98deb
11	VC_DSR_MTMN	ab0fdd356ed948089190c727c7064b75
11	VC_DSR_DAFF	37b2e048020845e9a9c3e313a193aef4
11	VC_DSR_IJILN	8e2b832033e44fdfab1900f75557f889
11	VC_DSR_PDAN	694482f1538b44b196969f1407397a21
11	VC_DSR_PDYN	281ade230910439c956ad3765086ca6e
11	VC_DSR_PDLN	c8b00f9e3b97437aaa81e82e5cb7c3b2
11	VC_DSR_GDPLS	ed1dc7bcbe2c4572bcb7b385a73b53e9
11	VC_DSR_LSGP	43c1bf31821546919877b0104a6a39a1
11	VC_DSR_AGLN	fc448c8fa25541328b92eab17683ff5b
11	VC_DSR_HOLN	b37f3017ee5d40f1af33d0d585f2ff4e
11	VC_DSR_CILN	5321c7c1fab54448a2dc31db46f247b6
11	VC_DSR_CHLN	68870268f6e34a1e97cd8b512a969328
11	VC_DSR_CDAN	09b80133013a467aad770c1c31936849
11	VC_DSR_HFDN	23326190948349cebc877d0cd8ffa943
11	VC_DSR_EFDN	49830aca7de643b99a1e921acfa3bac2
11	VC_DSR_CDYN	661b0ee1fa3449ccb0dc511139c91abb
11	VC_DSR_BSDN	9e0f6f328f264a2cbfaba94c3db48ac2
11	VC_DSR_ESDN	327987ad8b724781b8e26e069ddb6061
11	VC_DSR_HSDN	7c223651d58043a0bc75b1905d70b35b
11	VC_DSR_OBDN	02848bfeb06b47bb8b4db7d030d206e2
11	VC_DSR_DDPA	d5ca5bb36c644ea6a544d0c850dcee2b
11	EN_REF_WASCOL	82a4cc701f5642d2949d68272c3f0140
11	EN_ATM_PM25	f612a34532324b998489902f86812cd2
11	SG_DSR_LGRGSR	90bcc97566b241edb957e7a6152e59f4
11	SG_DSR_SFDRR	464382f8828445868109be4db374370c
11	SG_DSR_SILS	40f778802a1244c895c44aa76f602f06
11	SG_DSR_SILN	364e5be435b048a7b649459acf85b066
11	SG_GOV_LOGV	85ebe99d74f4493fb1b1eff75344cbf7
12	SG_SCP_CNTRY	8642ef264aff4b8aa2fe121986c77a28
12	SG_SCP_CORMEC	5ecd6b31a2214caab34c6c2a0fbe3747
12	SG_SCP_POLINS	4a13848f8ee6400b8bcb47ad971d2c39
12	SG_SCP_OTHER	a6e25713a030481bb62319b343d60885
12	SG_SCP_TOTL	e44a2ee5679842eb8c60eea6e1a5bba5
12	EN_MAT_FTPRPG	d4fefd3a0321425792c8abd3b81e4f04
12	EN_MAT_FTPRPC	1ba51812f2ae4bf68e50c9cb09f8c29a
12	EN_MAT_FTPRTN	13ab7a133f69497a94ea056bff756e7c
12	EN_MAT_DOMCMPT	70e2955486e94dd681d5fd64cfc43dcc
12	EN_MAT_DOMCMPG	d020306b93b044929c784f0ecac6ffb4
12	EN_MAT_DOMCMPC	eed376ef9a7f42bf8091c24b14aeef2c
12	AG_FLS_IDX	ea016c4396d74c95a04fcf10e3e21f52
12	SG_HAZ_CMRMNTRL	ed8e8d7d29ec4dbebac7c2c11f301873
12	SG_HAZ_CMRROTDAM	3d2a473deb0e43589f68689521434272
12	SG_HAZ_CMRBASEL	0858852dd42d47b7817b12196eed582a
12	SG_HAZ_CMRSTHOLM	19b14b50f58a42aa89ec5fe4bbe768c2
12	SG_HAZ_CMRMNMT	4512e1f5e8c244e6bc12801d0b17c781
12	EN_EWT_GENV	6703c4ac06a04919ac91001888e03751
12	EN_EWT_GENPCAP	4e1f4e2dfcd44b5e852ea6e5e8ab29de
12	EN_EWT_RCYV	e939aba08f7c4853a9c3c5bca5b6b8db
12	EN_EWT_RCYR	4e2711c3d7434151bb5a4865efc2a155
12	EN_EWT_RCYPCAP	a536bafbc5b54bb58cf0ef6d52986318
12	EN_HAZ_GENV	4da5e22f6d864bcc8256226359613d11
12	EN_HAZ_PCAP	17ca59f46f124c719d2905697d5305a6
12	EN_HAZ_GENGDP	25500819a82d49c0a650999547111b82
12	EN_HAZ_TREATV	b9a320268de54ef883b09f114d92a949
12	EN_HAZ_TRTDISR	0abbd0bc360640daae7ceb0ca6fcba86
12	EN_HAZ_TRTDISV	8e155f410796451e9a9a0d64fd57f906
12	EN_EWT_RCYV	97bd945d4c224260ade04ac8d51a8936
12	EN_EWT_RCYR	18b86dace0ec47d2a35f9e04644c9529
12	EN_EWT_RCYPCAP	6e30a494bce840cdb71640867e181979
12	ST_EEV_STDACCT	d1e6fb1a1a1c446cbcba3b5e99757e0d
12	ST_EEV_ACCSEEA	e6e17e60ca6748d7b4d73800f280c912
12	ST_EEV_ACCTSA	7c12a5ed0ca847279be55c5eb8316d7b
12	ER_FFS_PRTSST	28fbb152ddc74ef4ae6e20e2998f408a
12	ER_FFS_PRTSPC	c91f01b081f34ac0807c0b3013d24a6a
12	ER_FFS_PRTSPR	ef01d6c93c404bea873fa46ec41df0e3
13	VC_DSR_MISS	9af1eb24899841f4b881b37ca9ee69b3
13	VC_DSR_AFFCT	911b45189e6d4b60b7cfe4aa11c97601
13	VC_DSR_MORT	88c5e52e6dc4459a9d33ce174cb30d34
13	VC_DSR_MTMP	cae82162e63e4b75aaece8b2388706c3
13	VC_DSR_MTMN	ae69d1bf849343a4b62c0356d7c5d621
13	VC_DSR_DAFF	91b1e38032fa49ae89aed0caebcab537
13	VC_DSR_IJILN	c99d513099d7420dbe5c16dbc1ef4121
13	VC_DSR_PDAN	524285f08d314c55b1dd607b7ef8cec4
13	VC_DSR_PDYN	7b46edd06c4e4aceaac447ccea434426
13	VC_DSR_PDLN	20135e3ea53c4caa99664154395aab98
13	SG_DSR_LGRGSR	98f1b257d7b243a18616ccb009ef4313
13	SG_DSR_SFDRR	bcb43e3b3fb24ef6a4c7b1c0b5e60162
