,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'17,'17.6,17.6.1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",191,2018.0,17.0,4.0,1.0,4.0,0.0,194,1,World
0,0,'17,'17.6,17.6.1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",2,2018.0,18.0,4.0,1.0,4.0,0.0,2,53,Australia and New Zealand
1,1,'17,'17.6,17.6.1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",14,2018.0,15.0,4.0,1.0,4.0,0.0,14,62,Central and Southern Asia
2,2,'17,'17.6,17.6.1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",47,2018.0,14.0,4.0,1.0,4.0,0.0,48,202,Sub-Saharan Africa
3,3,'17,'17.6,17.6.1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",33,2018.0,17.0,4.0,1.0,4.0,0.0,33,419,Latin America and the Caribbean
4,4,'17,'17.6,17.6.1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",45,2018.0,19.0,4.0,1.0,4.0,0.0,45,513,Europe and Northern America
5,5,'17,'17.6,17.6.1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",11,2017.0,14.0,1.0,1.0,1.0,0.0,12,543,Oceania (excluding Australia and New Zealand)
6,6,'17,'17.6,17.6.1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",24,2018.0,17.0,4.0,1.0,4.0,0.0,24,747,Northern Africa and Western Asia
7,7,'17,'17.6,17.6.1,IT_NET_BBN,"Number of fixed Internet broadband subscriptions, by speed (number)",15,2018.0,18.0,4.0,1.0,4.0,0.0,16,753,Eastern and South-Eastern Asia
