,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'16,'16.2,16.2.2,VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",107,2016.0,5.0,5.0,2.0,2.23606797749979,0.8317757009345794,194,1,World
0,0,'16,'16.2,16.2.2,VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",2,2016.5,5.5,4.0,2.0,1.9840593925343335,1.0,2,53,Australia and New Zealand
1,1,'16,'16.2,16.2.2,VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",7,2011.0,2.0,3.0,2.0,1.7320508075688772,0.7142857142857143,14,62,Central and Southern Asia
2,2,'16,'16.2,16.2.2,VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",15,2011.0,2.0,2.0,2.0,1.4142135623730951,0.4666666666666667,48,202,Sub-Saharan Africa
3,3,'16,'16.2,16.2.2,VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",21,2017.0,4.0,5.0,2.0,2.23606797749979,0.9047619047619048,33,419,Latin America and the Caribbean
4,4,'16,'16.2,16.2.2,VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",40,2016.0,8.0,7.0,2.0,2.6457513110645907,0.95,45,513,Europe and Northern America
5,5,'16,'16.2,16.2.2,VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",0,,,,,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'16,'16.2,16.2.2,VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",13,2016.0,5.0,5.0,2.0,2.23606797749979,0.9230769230769231,24,747,Northern Africa and Western Asia
7,7,'16,'16.2,16.2.2,VC_HTF_DETVFL,"Detected victims of human trafficking for forced labour, servitude and slavery, by age and sex (number)",9,2016.0,4.0,3.0,2.0,1.7320508075688772,0.6666666666666666,16,753,Eastern and South-Eastern Asia
