,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'7,'7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2017 United States dollars)",133,2017.0,12.0,1.0,0.0,,,194,1,World
0,0,'7,'7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2017 United States dollars)",0,,,,,,,2,53,Australia and New Zealand
1,1,'7,'7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2017 United States dollars)",14,2017.0,15.5,1.0,0.0,,,14,62,Central and Southern Asia
2,2,'7,'7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2017 United States dollars)",48,2017.0,11.5,1.0,0.0,,,48,202,Sub-Saharan Africa
3,3,'7,'7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2017 United States dollars)",32,2017.0,12.0,1.0,0.0,,,33,419,Latin America and the Caribbean
4,4,'7,'7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2017 United States dollars)",0,,,,,,,45,513,Europe and Northern America
5,5,'7,'7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2017 United States dollars)",12,2017.0,8.5,1.0,0.0,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'7,'7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2017 United States dollars)",15,2017.0,14.0,1.0,0.0,,,24,747,Northern Africa and Western Asia
7,7,'7,'7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2017 United States dollars)",12,2017.0,16.0,1.0,0.0,,,16,753,Eastern and South-Eastern Asia
