,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'2,'2.1,2.1.2,AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),91,2017.0,3.0,3.0,3.0,1.4422495703074083,0.8131868131868132,194,1,World
0,0,'2,'2.1,2.1.2,AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),2,2017.0,3.0,3.0,3.0,1.4422495703074083,1.0,2,53,Australia and New Zealand
1,1,'2,'2.1,2.1.2,AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),6,2017.0,3.0,3.0,3.0,1.4422495703074083,1.0,14,62,Central and Southern Asia
2,2,'2,'2.1,2.1.2,AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),21,2017.0,3.0,3.0,3.0,1.4422495703074083,0.6666666666666666,48,202,Sub-Saharan Africa
3,3,'2,'2.1,2.1.2,AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),11,2017.0,3.0,3.0,3.0,1.4422495703074083,0.7272727272727273,33,419,Latin America and the Caribbean
4,4,'2,'2.1,2.1.2,AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),38,2017.0,3.0,3.0,3.0,1.4422495703074083,0.9210526315789473,45,513,Europe and Northern America
5,5,'2,'2.1,2.1.2,AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),0,,,,,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'2,'2.1,2.1.2,AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),5,2017.0,3.0,3.0,3.0,1.4422495703074083,0.6,24,747,Northern Africa and Western Asia
7,7,'2,'2.1,2.1.2,AG_PRD_FIESSIN,Total population in severe food insecurity (thousands of people),8,2017.0,3.0,3.0,3.0,1.4422495703074083,0.75,16,753,Eastern and South-Eastern Asia
