,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'16,'16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",126,2020.0,1.0,1.0,0.0,,,194,1,World
0,0,'16,'16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",2,2020.0,1.0,1.0,0.0,,,2,53,Australia and New Zealand
1,1,'16,'16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",12,2020.0,1.0,1.0,0.0,,,14,62,Central and Southern Asia
2,2,'16,'16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",21,2020.0,1.0,1.0,0.0,,,48,202,Sub-Saharan Africa
3,3,'16,'16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",24,2020.0,1.0,1.0,0.0,,,33,419,Latin America and the Caribbean
4,4,'16,'16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",43,2020.0,1.0,1.0,0.0,,,45,513,Europe and Northern America
5,5,'16,'16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",3,2020.0,1.0,1.0,0.0,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'16,'16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",12,2020.0,1.0,1.0,0.0,,,24,747,Northern Africa and Western Asia
7,7,'16,'16.10,16.10.2,SG_INF_ACCSS,"Countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",9,2020.0,1.0,1.0,0.0,,,16,753,Eastern and South-Eastern Asia
