,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'8,'8.a,8.a.1,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2017 United States dollars)",29,2017.0,13.0,1.0,0.0,,,194,1,World
0,0,'8,'8.a,8.a.1,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2017 United States dollars)",2,2017.0,13.0,1.0,0.0,,,2,53,Australia and New Zealand
1,1,'8,'8.a,8.a.1,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2017 United States dollars)",0,,,,,,,14,62,Central and Southern Asia
2,2,'8,'8.a,8.a.1,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2017 United States dollars)",0,,,,,,,48,202,Sub-Saharan Africa
3,3,'8,'8.a,8.a.1,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2017 United States dollars)",0,,,,,,,33,419,Latin America and the Caribbean
4,4,'8,'8.a,8.a.1,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2017 United States dollars)",25,2017.0,13.0,1.0,0.0,,,45,513,Europe and Northern America
5,5,'8,'8.a,8.a.1,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2017 United States dollars)",0,,,,,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'8,'8.a,8.a.1,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2017 United States dollars)",0,,,,,,,24,747,Northern Africa and Western Asia
7,7,'8,'8.a,8.a.1,DC_TOF_TRDCMDL,"Total official flows (commitments) for Aid for Trade, by donor countries (millions of constant 2017 United States dollars)",2,2017.0,12.5,1.0,0.0,,,16,753,Eastern and South-Eastern Asia
