,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'9,'9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),138,2014.0,2.0,1.0,0.0,,,194,1,World
0,0,'9,'9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),0,,,,,,,2,53,Australia and New Zealand
1,1,'9,'9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),11,2014.0,2.0,1.0,0.0,,,14,62,Central and Southern Asia
2,2,'9,'9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),40,2014.0,2.0,1.0,0.0,,,48,202,Sub-Saharan Africa
3,3,'9,'9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),31,2010.0,2.0,1.0,0.0,,,33,419,Latin America and the Caribbean
4,4,'9,'9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),24,2013.5,2.0,1.0,0.0,,,45,513,Europe and Northern America
5,5,'9,'9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),7,2009.0,1.0,1.0,0.0,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'9,'9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),14,2013.0,1.5,1.0,0.0,,,24,747,Northern Africa and Western Asia
7,7,'9,'9.3,9.3.2,FC_ACC_SSID,Proportion of small-scale industries with a loan or line of credit (%),11,2015.0,2.0,1.0,0.0,,,16,753,Eastern and South-Eastern Asia
