,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'16,'16.1,16.1.3,VC_VOV_SEXL,"Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)",30,2015.0,2.0,2.0,1.0,2.0,0.6333333333333333,194,1,World
0,0,'16,'16.1,16.1.3,VC_VOV_SEXL,"Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)",2,2015.0,5.5,3.0,1.0,3.0,1.0,2,53,Australia and New Zealand
1,1,'16,'16.1,16.1.3,VC_VOV_SEXL,"Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)",1,2015.0,1.0,1.0,1.0,1.0,1.0,14,62,Central and Southern Asia
2,2,'16,'16.1,16.1.3,VC_VOV_SEXL,"Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)",3,2014.0,1.0,1.0,1.0,1.0,0.6666666666666666,48,202,Sub-Saharan Africa
3,3,'16,'16.1,16.1.3,VC_VOV_SEXL,"Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)",7,2015.0,2.0,1.0,1.0,1.0,0.42857142857142855,33,419,Latin America and the Caribbean
4,4,'16,'16.1,16.1.3,VC_VOV_SEXL,"Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)",12,2015.5,5.5,2.5,1.0,2.5,0.75,45,513,Europe and Northern America
5,5,'16,'16.1,16.1.3,VC_VOV_SEXL,"Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)",0,,,,,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'16,'16.1,16.1.3,VC_VOV_SEXL,"Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)",2,2011.5,1.0,1.5,1.0,1.5,0.5,24,747,Northern Africa and Western Asia
7,7,'16,'16.1,16.1.3,VC_VOV_SEXL,"Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)",3,2016.0,2.0,1.0,1.0,1.0,0.3333333333333333,16,753,Eastern and South-Eastern Asia
