,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'2,'2.c,2.c.1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",83,2017.0,2.0,2.0,1.0,2.0,0.0,194,1,World
0,0,'2,'2.c,2.c.1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",0,,,,,,,2,53,Australia and New Zealand
1,1,'2,'2.c,2.c.1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",8,2017.0,2.0,1.5,1.0,1.5,0.0,14,62,Central and Southern Asia
2,2,'2,'2.c,2.c.1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",34,2017.0,2.0,3.0,1.0,3.0,0.0,48,202,Sub-Saharan Africa
3,3,'2,'2.c,2.c.1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",18,2017.0,2.0,3.0,1.0,3.0,0.0,33,419,Latin America and the Caribbean
4,4,'2,'2.c,2.c.1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",4,2017.0,2.0,2.5,1.0,2.5,0.0,45,513,Europe and Northern America
5,5,'2,'2.c,2.c.1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",1,2017.0,2.0,1.0,1.0,1.0,0.0,12,543,Oceania (excluding Australia and New Zealand)
6,6,'2,'2.c,2.c.1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",9,2017.0,2.0,2.0,1.0,2.0,0.0,24,747,Northern Africa and Western Asia
7,7,'2,'2.c,2.c.1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",9,2017.0,2.0,2.0,1.0,2.0,0.0,16,753,Eastern and South-Eastern Asia
