,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'13,'13.1,13.1.1,VC_DSR_PDYN,Number of people whose destroyed dwellings were attributed to disasters (number),107,2017.0,6.0,1.0,0.0,,,194,1,World
0,0,'13,'13.1,13.1.1,VC_DSR_PDYN,Number of people whose destroyed dwellings were attributed to disasters (number),2,2018.0,4.0,1.0,0.0,,,2,53,Australia and New Zealand
1,1,'13,'13.1,13.1.1,VC_DSR_PDYN,Number of people whose destroyed dwellings were attributed to disasters (number),11,2018.0,4.0,1.0,0.0,,,14,62,Central and Southern Asia
2,2,'13,'13.1,13.1.1,VC_DSR_PDYN,Number of people whose destroyed dwellings were attributed to disasters (number),28,2017.0,5.0,1.0,0.0,,,48,202,Sub-Saharan Africa
3,3,'13,'13.1,13.1.1,VC_DSR_PDYN,Number of people whose destroyed dwellings were attributed to disasters (number),26,2014.5,10.0,1.0,0.0,,,33,419,Latin America and the Caribbean
4,4,'13,'13.1,13.1.1,VC_DSR_PDYN,Number of people whose destroyed dwellings were attributed to disasters (number),9,2017.0,3.0,1.0,0.0,,,45,513,Europe and Northern America
5,5,'13,'13.1,13.1.1,VC_DSR_PDYN,Number of people whose destroyed dwellings were attributed to disasters (number),7,2013.0,5.0,1.0,0.0,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'13,'13.1,13.1.1,VC_DSR_PDYN,Number of people whose destroyed dwellings were attributed to disasters (number),11,2017.0,5.0,1.0,0.0,,,24,747,Northern Africa and Western Asia
7,7,'13,'13.1,13.1.1,VC_DSR_PDYN,Number of people whose destroyed dwellings were attributed to disasters (number),13,2017.0,4.0,1.0,0.0,,,16,753,Eastern and South-Eastern Asia
