,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'8,'8.5,8.5.1,SL_EMP_AEARN,Average hourly earnings of managers (ISCO-08) (local currency),64,2014.0,2.0,30.0,2.0,5.477225575051661,0.984375,194,1,World
0,0,'8,'8.5,8.5.1,SL_EMP_AEARN,Average hourly earnings of managers (ISCO-08) (local currency),0,,,,,,,2,53,Australia and New Zealand
1,1,'8,'8.5,8.5.1,SL_EMP_AEARN,Average hourly earnings of managers (ISCO-08) (local currency),1,2018.0,3.0,36.0,2.0,6.0,1.0,14,62,Central and Southern Asia
2,2,'8,'8.5,8.5.1,SL_EMP_AEARN,Average hourly earnings of managers (ISCO-08) (local currency),0,,,,,,,48,202,Sub-Saharan Africa
3,3,'8,'8.5,8.5.1,SL_EMP_AEARN,Average hourly earnings of managers (ISCO-08) (local currency),21,2014.0,8.0,3.0,2.0,1.7320508075688772,1.0,33,419,Latin America and the Caribbean
4,4,'8,'8.5,8.5.1,SL_EMP_AEARN,Average hourly earnings of managers (ISCO-08) (local currency),34,2014.0,2.0,45.0,2.0,6.674234614174767,0.9705882352941176,45,513,Europe and Northern America
5,5,'8,'8.5,8.5.1,SL_EMP_AEARN,Average hourly earnings of managers (ISCO-08) (local currency),0,,,,,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'8,'8.5,8.5.1,SL_EMP_AEARN,Average hourly earnings of managers (ISCO-08) (local currency),3,2014.0,2.0,33.0,2.0,5.744562646538029,1.0,24,747,Northern Africa and Western Asia
7,7,'8,'8.5,8.5.1,SL_EMP_AEARN,Average hourly earnings of managers (ISCO-08) (local currency),5,2017.0,2.0,30.0,2.0,5.477225575051661,1.0,16,753,Eastern and South-Eastern Asia
