,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'12,'12.5,12.5.1,EN_EWT_RCYR,"Electronic waste recycling, rate (%)",68,2017.0,1.0,1.0,0.0,,,194,1,World
0,0,'12,'12.5,12.5.1,EN_EWT_RCYR,"Electronic waste recycling, rate (%)",1,2018.0,1.0,1.0,0.0,,,2,53,Australia and New Zealand
1,1,'12,'12.5,12.5.1,EN_EWT_RCYR,"Electronic waste recycling, rate (%)",2,2016.5,1.0,1.0,0.0,,,14,62,Central and Southern Asia
2,2,'12,'12.5,12.5.1,EN_EWT_RCYR,"Electronic waste recycling, rate (%)",8,2017.5,1.0,1.0,0.0,,,48,202,Sub-Saharan Africa
3,3,'12,'12.5,12.5.1,EN_EWT_RCYR,"Electronic waste recycling, rate (%)",12,2015.0,1.0,1.0,0.0,,,33,419,Latin America and the Caribbean
4,4,'12,'12.5,12.5.1,EN_EWT_RCYR,"Electronic waste recycling, rate (%)",38,2017.0,1.0,1.0,0.0,,,45,513,Europe and Northern America
5,5,'12,'12.5,12.5.1,EN_EWT_RCYR,"Electronic waste recycling, rate (%)",0,,,,,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'12,'12.5,12.5.1,EN_EWT_RCYR,"Electronic waste recycling, rate (%)",4,2015.5,1.0,1.0,0.0,,,24,747,Northern Africa and Western Asia
7,7,'12,'12.5,12.5.1,EN_EWT_RCYR,"Electronic waste recycling, rate (%)",3,2017.0,1.0,1.0,0.0,,,16,753,Eastern and South-Eastern Asia
