,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'16,'16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",193,2018.0,7.0,7.0,1.0,7.0,0.0,194,1,World
0,0,'16,'16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",2,2018.0,7.0,8.0,1.0,8.0,0.0,2,53,Australia and New Zealand
1,1,'16,'16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",14,2018.0,7.0,6.5,1.0,6.5,0.0,14,62,Central and Southern Asia
2,2,'16,'16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",48,2018.0,7.0,7.0,1.0,7.0,0.0,48,202,Sub-Saharan Africa
3,3,'16,'16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",33,2018.0,7.0,7.0,1.0,7.0,0.0,33,419,Latin America and the Caribbean
4,4,'16,'16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",45,2018.0,7.0,7.0,1.0,7.0,0.0,45,513,Europe and Northern America
5,5,'16,'16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",12,2018.0,7.0,5.5,1.0,5.5,0.0,12,543,Oceania (excluding Australia and New Zealand)
6,6,'16,'16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",23,2018.0,7.0,6.0,1.0,6.0,0.0,24,747,Northern Africa and Western Asia
7,7,'16,'16.8,16.8.1,SG_INT_VRTDEV,"Proportion of voting rights of developing countries in international organizations, by organization (%)",16,2018.0,7.0,7.0,1.0,7.0,0.0,16,753,Eastern and South-Eastern Asia
