,index,Goal,Target,Indicator_ref,Series_code,Series_desc,n_countries_available,median_max_year,median_n_years,median_n_timeSeries,n_dimensions,median_values_per_dim,mean_data_for_female,n_countries_total,regionCode,regionName
0,0,'8,'8.8,8.8.1,SL_EMP_FTLINJUR,"Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",86,2015.0,12.0,3.0,2.0,1.7320508075688772,0.7093023255813954,194,1,World
0,0,'8,'8.8,8.8.1,SL_EMP_FTLINJUR,"Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",2,2016.0,9.5,3.0,2.0,1.7320508075688772,1.0,2,53,Australia and New Zealand
1,1,'8,'8.8,8.8.1,SL_EMP_FTLINJUR,"Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",6,2016.0,10.5,3.0,2.0,1.7320508075688772,0.6666666666666666,14,62,Central and Southern Asia
2,2,'8,'8.8,8.8.1,SL_EMP_FTLINJUR,"Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",6,2008.0,3.0,1.0,2.0,1.0,0.3333333333333333,48,202,Sub-Saharan Africa
3,3,'8,'8.8,8.8.1,SL_EMP_FTLINJUR,"Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",16,2014.0,6.0,3.0,2.0,1.7320508075688772,0.625,33,419,Latin America and the Caribbean
4,4,'8,'8.8,8.8.1,SL_EMP_FTLINJUR,"Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",36,2015.0,16.0,11.5,2.0,3.390363202746577,0.9444444444444444,45,513,Europe and Northern America
5,5,'8,'8.8,8.8.1,SL_EMP_FTLINJUR,"Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",0,,,,,,,12,543,Oceania (excluding Australia and New Zealand)
6,6,'8,'8.8,8.8.1,SL_EMP_FTLINJUR,"Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",12,2015.5,7.0,3.0,2.0,1.7320508075688772,0.5833333333333334,24,747,Northern Africa and Western Asia
7,7,'8,'8.8,8.8.1,SL_EMP_FTLINJUR,"Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)",8,2018.0,11.5,1.0,2.0,1.0,0.25,16,753,Eastern and South-Eastern Asia
