goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,3675.89055,3701.72851,3732.32654,3752.25519,3750.00423,3752.63416,3761.49894,3773.20271,3781.68288,3814.64418,3830.58636,3838.09305,3838.09305,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),28,Antigua and Barbuda,5,29,Caribbean,Country,-61.7999755,17.07761471,ATG,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,34.12484,34.23637,34.37404,34.43471,34.49146,34.43529,34.38696,34.30703,34.26824,33.99871,33.81094,33.52537,33.52537,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,5599.32513,5563.80229,5491.04191,5478.4164,5605.34078,5681.65807,5755.28442,5918.03917,6098.78635,6192.99368,6170.67059,6064.94965,6064.94965,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),29,Caribbean,4,419,Latin America and the Caribbean,Region,,,,,,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,4080.83464,4092.80886,4123.72346,4155.78017,4161.80615,4252.22154,4310.59887,4343.10406,4393.05059,4403.55216,4445.68812,4461.12691,4461.12691,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),292,Gibraltar,4,39,Southern Europe,Country,-5.347561686,36.13895036,GIB,0,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,0.25525,0.25565,0.2569,0.25537,0.25574,0.25419,0.25295,0.25219,0.25175,0.24622,0.24585,0.24482,0.24482,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),296,Kiribati,4,57,Micronesia,Country,-157.5643005,1.768837732,KIR,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,141.7698,143.12135,142.99446,142.28942,141.0573,140.38057,139.75164,139.44687,139.38397,139.85804,139.85182,140.45983,140.45983,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),30,Eastern Asia,3,142,Asia,Region,,,,,,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,128818.735,129773.3714,131302.8809,132729.0457,132469.507,132822.0812,133728.0522,134213.8076,135447.3104,136718.6735,137374.7537,137400.1552,137400.1552,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),300,Greece,4,39,Southern Europe,Country,22.58307827,39.47301873,GRC,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,2819.0659,2820.19397,2835.82941,2840.81504,2830.3094,2827.48809,2831.90464,2838.21749,2851.50084,2876.17196,2888.47865,2903.25031,2903.25031,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),304,Greenland,4,21,Northern America,Country,-41.39371316,74.75625681,GRL,0,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,37687.60498,37626.77553,37625.94497,37603.20222,37653.38902,37694.95612,37724.93848,37721.75012,37750.52069,37688.32371,37630.64841,37637.3462,37637.3462,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),308,Grenada,5,29,Caribbean,Country,-61.68248568,12.11238395,GRD,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,1.26937,1.25387,1.31514,1.33733,1.367,1.38578,1.42064,1.42325,1.4422,1.39139,1.38228,1.32637,1.32637,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),31,Azerbaijan,4,145,Western Asia,Country,50.01064725,40.39229544,AZE,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,72192.99067,72219.98411,72244.45545,72250.36764,72243.11306,72230.46917,72209.73169,72191.83225,72168.24771,72137.59069,72091.16936,72059.037,72059.037,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),312,Guadeloupe,5,29,Caribbean,Country,-61.64762115,16.14416917,GLP,0,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,3.01321,3.00037,3.00024,2.99781,2.95057,2.95518,2.98328,2.98695,2.95969,2.90389,2.82497,2.74784,2.74784,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),316,Guam,4,57,Micronesia,Country,144.7029305,13.35485404,GUM,0,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,1.56525,1.56779,1.56838,1.56263,1.55363,1.55893,1.53926,1.5419,1.5529,1.55912,1.51815,1.52325,1.52325,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,33790.73604,33959.14285,33373.81153,32498.1661,31394.78469,30197.9041,29474.34359,28751.54613,27982.35125,27488.37881,27611.45581,27897.89006,27897.89006,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,1161.49618,1160.1914,1158.29843,1158.58702,1163.24928,1159.2908,1159.28751,1157.50967,1157.9141,1150.90817,1154.94034,1153.56432,1153.56432,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),324,Guinea,5,11,Western Africa,Country,-11.28173419,11.00210343,GIN,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,139.76145,147.19739,146.48609,154.37635,163.21339,164.45277,159.40487,160.25009,163.01743,166.49259,168.04107,169.01676,169.01676,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),328,Guyana,5,5,South America,Country,-58.97322037,4.788012784,GUY,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,1390.53421,1389.44131,1397.054,1402.19323,1408.17766,1414.28637,1413.38542,1411.96568,1414.74306,1418.99499,1420.89485,1421.27697,1421.27697,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),332,Haiti,5,29,Caribbean,Country,-72.33640958,18.40426539,HTI,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,181.7728,182.67896,183.42206,187.64845,191.98765,195.85666,200.13807,205.21068,206.90901,209.0995,212.56876,212.19008,212.19008,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),336,Holy See,4,39,Southern Europe,Country,12.45315803,41.90343751,VAT,0,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),34,Southern Asia,3,142,Asia,Region,,,,,,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,83460.08016,83708.73819,84043.66286,84742.02881,84928.10396,84841.87017,84480.46761,84338.57701,83664.18033,83480.496,83652.27211,83449.85719,83449.85719,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,835.76672,837.78723,842.58788,843.5888,848.20928,849.12379,845.09243,840.05103,837.97671,831.22248,832.62299,836.28805,836.28805,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),344,"China, Hong Kong Special Administrative Region",4,30,Eastern Asia,Country,114.0266445,22.41749934,HKG,0,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,118.60443,117.93605,117.55633,117.40448,117.10903,117.1202,117.47939,117.66681,117.7099,117.75268,117.4225,116.21681,116.21681,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,1111.42635,1113.4649,1117.59879,1121.31499,1128.67962,1129.36265,1134.10267,1133.32837,1133.01304,1137.89804,1143.63974,1144.91002,1144.91002,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),35,South-Eastern Asia,3,142,Asia,Region,,,,,,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,61736.265,61781.0854,61974.22883,62696.05246,63136.17801,63547.40966,63768.5676,64367.01132,64558.049,64247.3225,64234.95038,63690.46771,63690.46771,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),352,Iceland,4,154,Northern Europe,Country,-19.02116966,64.79134763,ISL,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,2677.414,2672.98054,2672.4406,2668.98522,2670.20322,2673.12314,2676.19376,2677.72236,2680.69182,2682.26757,2679.76742,2677.90916,2677.90916,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,14637.11804,14797.10315,15081.24311,15545.9397,15958.97193,16189.89043,16222.45553,16273.95836,16188.64544,16195.1063,16514.29138,16686.13091,16686.13091,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,13581.91882,13054.64655,12439.14446,12233.94261,12308.90518,12171.97169,12266.35689,13197.17117,14029.76584,14309.33603,14532.99031,14511.38981,14511.38981,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,30743.52028,30760.67814,30707.19934,30991.55429,31085.05361,31216.31527,31321.41308,31519.91299,31482.47064,31371.77016,31263.02803,30901.51395,30901.51395,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),364,Iran (Islamic Republic of),4,34,Southern Asia,Country,54.19766348,32.74370885,IRN,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,60309.02656,60428.63491,60505.43613,60504.44791,60276.231,59894.97313,59525.79174,59181.74359,58710.73659,58439.80639,58139.6144,57712.01617,57712.01617,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),368,Iraq,4,145,Western Asia,Country,43.76606267,33.05013795,IRQ,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,4742.96413,4941.6254,5136.41078,5314.52426,5197.84705,4869.42982,4590.03763,4354.58735,4096.84794,4118.35297,4271.84383,4210.86129,4210.86129,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),372,Ireland,4,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,1536.71486,1534.64943,1532.98895,1525.95286,1522.84077,1527.41651,1527.61255,1526.44116,1531.08863,1527.73636,1525.14034,1528.31746,1528.31746,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,461.75903,460.97662,462.82584,463.63303,462.35013,460.00671,460.32165,458.37072,456.86454,457.18338,458.08866,457.45955,457.45955,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,3526.00589,3551.16084,3567.7765,3582.36775,3595.72278,3607.61053,3612.89761,3617.45775,3611.40008,3622.97603,3629.73321,3627.02389,3627.02389,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2019.Q4.G.01,"['water', 'natural resources']",EN_WBE_PMPN,Water body extent (permanent and maybe permanent) (square kilometres),384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,12,KM2,Square kilometers,G,Global,1845.56286,1847.40159,1852.53713,1844.11986,1837.75931,1843.98024,1845.06928,1839.43534,1841.60328,1834.41142,1830.69325,1812.46318,1812.46318,,,,Global Surface Water Explorer extraction for UN Environment,,E: Estimated data
