series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	108	Burundi	2017.0	117993.0					Environment Live		C	Country data	KM2	Square kilometers	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	20	Andorra	2017.0	4.5159					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	204	Benin	2017.0	59051.0					Environment Live		C	Country data	KM2	Square kilometers	G	Global				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	233	Estonia	2017.0	4030.48155					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	246	Finland	2017.0	32650.0					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	388	Jamaica	2017.0	134.78529					Environment Live		C	Country data	KM2	Square kilometers	G	Global				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	40	Austria	2017.0	955.4					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	422	Lebanon	2017.0	6255.0					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	428	Latvia	2017.0	1660.0					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	458	Malaysia	2017.0	3591.75					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	528	Netherlands	2017.0	573.4					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	604	Peru	2017.0	83.5					Environment Live		C	Country data	KM2	Square kilometers	G	Global				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	616	Poland	2017.0	1109.88					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	642	Romania	2017.0	3156.8					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	705	Slovenia	2017.0	351.24504					Environment Live		C	Country data	KM2	Square kilometers	G	Global				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	710	South Africa	2017.0	56227.81167					Environment Live		C	Country data	KM2	Square kilometers	G	Global				5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	72	Botswana	2017.0	12910.1					Environment Live		C	Country data	KM2	Square kilometers	G	Global				5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1
EN_WBE_NDWTL	Nationally derived extent of wetlands (square kilometres)	894	Zambia	2017.0	40305.0					Environment Live		C	Country data	KM2	Square kilometers	G	Global				5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1
