series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
ER_MTN_TOTL	Mountain area (square kilometres)	100	Bulgaria	2017.0	46.8487717578125					Food and Agriculture Organisation of United Nations ( FAO)	NA = A figure was not provided.	E	Estimated data	KM2	Square kilometers	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_MTN_TOTL	Mountain area (square kilometres)	104	Myanmar	2017.0	331.565790234375					Food and Agriculture Organisation of United Nations ( FAO)	NA = A figure was not provided.	E	Estimated data	KM2	Square kilometers	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
ER_MTN_TOTL	Mountain area (square kilometres)	108	Burundi	2017.0	18.6836499414063					Food and Agriculture Organisation of United Nations ( FAO)	NA = A figure was not provided.	E	Estimated data	KM2	Square kilometers	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
ER_MTN_TOTL	Mountain area (square kilometres)	11	Western Africa	2017.0	193.30361765625					Food and Agriculture Organisation of United Nations ( FAO)		E	Estimated data	KM2	Square kilometers	G	Global				4	202	Sub-Saharan Africa	Region					
ER_MTN_TOTL	Mountain area (square kilometres)	116	Cambodia	2017.0	14.98894453125					Food and Agriculture Organisation of United Nations ( FAO)	NA = A figure was not provided.	E	Estimated data	KM2	Square kilometers	G	Global				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
ER_MTN_TOTL	Mountain area (square kilometres)	12	Algeria	2017.0	233.2740258789063					Food and Agriculture Organisation of United Nations ( FAO)	NA = A figure was not provided.	E	Estimated data	KM2	Square kilometers	G	Global				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
ER_MTN_TOTL	Mountain area (square kilometres)	120	Cameroon	2017.0	94.1815252929688					Food and Agriculture Organisation of United Nations ( FAO)	NA = A figure was not provided.	E	Estimated data	KM2	Square kilometers	G	Global				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
ER_MTN_TOTL	Mountain area (square kilometres)	124	Canada	2017.0	1970.0570507226564					Food and Agriculture Organisation of United Nations ( FAO)	NA = A figure was not provided.	E	Estimated data	KM2	Square kilometers	G	Global				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
ER_MTN_TOTL	Mountain area (square kilometres)	13	Central America	2017.0	1179.8109963476563					Food and Agriculture Organisation of United Nations ( FAO)		E	Estimated data	KM2	Square kilometers	G	Global				4	419	Latin America and the Caribbean	Region					
ER_MTN_TOTL	Mountain area (square kilometres)	132	Cabo Verde	2017.0	1.02484484375					Food and Agriculture Organisation of United Nations ( FAO)	NA = A figure was not provided.	E	Estimated data	KM2	Square kilometers	G	Global				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
