series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	98.83246					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				2	1	World	Region					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	98.85198					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				2	1	World	Region					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	100.0					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				2	1	World	Region					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	100.0					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				2	1	World	Region					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	98.85823					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				2	1	World	Region					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	156	China	99.56493					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	156	China	99.13292					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	156	China	99.25352					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	156	China	99.53759					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	156	China	99.54688					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	184	Cook Islands	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	184	Cook Islands	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	184	Cook Islands	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	188	Costa Rica	85.0252					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	188	Costa Rica	78.08099					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	188	Costa Rica	77.97903					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	53.06477					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				1			Group					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	58.42158					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				1			Group					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	58.01824					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2015				1			Group					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	58.169					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				1			Group					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	58.74798					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				1			Group					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	52.9758					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				1			Group					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	54.39169					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				1			Group					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	58.48016					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				1			Group					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	199	Least Developed Countries (LDC)	58.94079					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				1			Group					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	20	Andorra	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	202	Sub-Saharan Africa	49.98746					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				3	2	Africa	Region					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	202	Sub-Saharan Africa	50.36764					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				3	2	Africa	Region					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	202	Sub-Saharan Africa	44.23971					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				3	2	Africa	Region					
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	204	Benin	44.61415					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2001				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2001				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2002				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2002				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2003				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2003				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2004				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2004				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2005				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2005				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	208	Denmark	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2006				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
