series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	100	Bulgaria	2018.0	1.85185					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 108 local breeds (including extinct ones), 17 are reported with some genetic material stored, and 2 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	100	Bulgaria	2019.0	2.32558					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 86 local breeds (including extinct ones), 15 are reported with some genetic material stored, and 2 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	155	Western Europe	2019.0	3.58056					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 1173 local breeds (including extinct ones), 68 are reported with some genetic material stored, and 42 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				3	150	Europe	Region					
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	191	Croatia	2018.0	0.0					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 46 local breeds (including extinct ones), 3 are reported with some genetic material stored, and 0 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	191	Croatia	2019.0	0.0					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 43 local breeds (including extinct ones), 3 are reported with some genetic material stored, and 0 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	203	Czechia	2018.0	6.38298					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 47 local breeds (including extinct ones), 7 are reported with some genetic material stored, and 3 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	203	Czechia	2019.0	8.10811					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 37 local breeds (including extinct ones), 4 are reported with some genetic material stored, and 3 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	208	Denmark	2018.0	0.0					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 55 local breeds (including extinct ones), 1 are reported with some genetic material stored, and 0 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	208	Denmark	2019.0	3.77358					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 53 local breeds (including extinct ones), 7 are reported with some genetic material stored, and 2 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	246	Finland	2018.0	0.0					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 42 local breeds (including extinct ones), 5 are reported with some genetic material stored, and 0 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	246	Finland	2019.0	0.0					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 37 local breeds (including extinct ones), 3 are reported with some genetic material stored, and 0 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
ER_GRF_ANIMRCNT	Proportion of local breeds for which sufficient genetic resources are stored for reconstitution (%)	250	France	2019.0	6.07143					DAD-IS 2019 http://www.fao.org/dad-is/	Out of 280 local breeds (including extinct ones), 16 are reported with some genetic material stored, and 17 are reported with sufficient material stored to allow them to be reconstituted	E	Estimated data	PT	Percentage	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
