series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	1	World	2000.0	36540.955					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				1			Region					
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	1	World	2005.0	239415.042					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				1			Region					
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	1	World	2010.0	337443.778					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				1			Region					
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	1	World	2015.0	393809.617					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				1			Region					
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	1	World	2016.0	423075.083					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				1			Region					
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	1	World	2017.0	431969.548					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				1			Region					
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	1	World	2018.0	422519.892					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				1			Region					
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	100	Bulgaria	2000.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	100	Bulgaria	2005.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	100	Bulgaria	2010.0	303.58					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	100	Bulgaria	2015.0	706.653					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	100	Bulgaria	2016.0	561.685					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	100	Bulgaria	2017.0	1290.198					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	100	Bulgaria	2018.0	1483.382					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	104	Myanmar	2000.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	104	Myanmar	2005.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	104	Myanmar	2010.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	104	Myanmar	2015.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	104	Myanmar	2016.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	104	Myanmar	2017.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	104	Myanmar	2018.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	108	Burundi	2000.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	108	Burundi	2005.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
AG_LND_FRSTCERT	Forest area certified under an independently verified certification scheme (thousands of hectares)	108	Burundi	2010.0	0.0					Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment		G	Global monitoring data	HA_TH	Thousands of hectares	G	Global				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
