series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	1	World	1			Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	11	Western Africa	4	202	Sub-Saharan Africa	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	13	Central America	4	419	Latin America and the Caribbean	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	135	Caucasus and Central Asia	1			Group								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	142	Asia	2	1	World	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	143	Central Asia	3	142	Asia	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	145	Western Asia	3	142	Asia	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	15	Northern Africa	3	2	Africa	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	150	Europe	2	1	World	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	151	Eastern Europe	3	150	Europe	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	154	Northern Europe	3	150	Europe	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	155	Western Europe	3	150	Europe	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			[2000, 2005, 2010, 2015]	2000	2015	4
