goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.98023			0.98023				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2016]	2016	2016	1	RO	Ratio	G	Global			0.32895			0.32895				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016]	2016	2016	1	RO	Ratio	G	Global			0.93525			0.93525				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016]	2016	2016	1	RO	Ratio	G	Global			0.72706			0.72706				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.83138			0.83138				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.80057			0.80057				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			SKILL_ICTTRFF	Transferring files between a computer and other devices	[2016]	2016	2016	1	RO	Ratio	G	Global			0.81885			0.81885				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2016]	2016	2016	1	RO	Ratio	G	Global			0.28409			0.28409				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			SKILL_ICTCMFL	Copying or moving a file or folder	[2016]	2016	2016	1	RO	Ratio	G	Global			0.87758			0.87758				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2016]	2016	2016	1	RO	Ratio	G	Global			0.88012			0.88012				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			SKILL_ICTTRFF	Transferring files between a computer and other devices	[2016]	2016	2016	1	RO	Ratio	G	Global			0.90192			0.90192				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			SKILL_ICTCMFL	Copying or moving a file or folder	[2016]	2016	2016	1	RO	Ratio	G	Global			0.94627			0.94627				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016]	2016	2016	1	RO	Ratio	G	Global			0.90421			0.90421				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.86713			0.86713				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2016]	2016	2016	1	RO	Ratio	G	Global			0.53448			0.53448				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2016]	2016	2016	1	RO	Ratio	G	Global			1.0			1.0				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.75099			0.75099				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016]	2016	2016	1	RO	Ratio	G	Global			0.92246			0.92246				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.86131			0.86131				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.64066			0.64066				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			SKILL_ICTCMFL	Copying or moving a file or folder	[2016]	2016	2016	1	RO	Ratio	G	Global			0.8524			0.8524				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2016]	2016	2016	1	RO	Ratio	G	Global			0.18644			0.18644				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			SKILL_ICTTRFF	Transferring files between a computer and other devices	[2016]	2016	2016	1	RO	Ratio	G	Global			0.87009			0.87009				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2016]	2016	2016	1	RO	Ratio	G	Global			0.93561			0.93561				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014]	2014	2014	1	RO	Ratio	G	Global	1.05641					1.05641				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2014]	2014	2014	1	RO	Ratio	G	Global	1.03853					1.03853				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2014]	2014	2014	1	RO	Ratio	G	Global	0.50826					0.50826				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			SKILL_ICTCDV	Connecting and installing new devices	[2014]	2014	2014	1	RO	Ratio	G	Global	0.67427					0.67427				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2014]	2014	2014	1	RO	Ratio	G	Global	1.0					1.0				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			SKILL_ICTCMFL	Copying or moving a file or folder	[2014]	2014	2014	1	RO	Ratio	G	Global	0.91963					0.91963				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			SKILL_ICTTRFF	Transferring files between a computer and other devices	[2014]	2014	2014	1	RO	Ratio	G	Global	0.88718					0.88718				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
