goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			[2017]	2017	2017	1	USD	USD			20263919.2	20263919.2			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	142	Asia	2	1	World	Region								[2017]	2017	2017	1	USD	USD			34340631.6	34340631.6			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	143	Central Asia	3	142	Asia	Region								[2017]	2017	2017	1	USD	USD			3653539.3	3653539.3			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			[2017]	2017	2017	1	USD	USD			26921.0	26921.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	145	Western Asia	3	142	Asia	Region								[2017]	2017	2017	1	USD	USD			13299591.4	13299591.4			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			[2017]	2017	2017	1	USD	USD			25895230.0	25895230.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	15	Northern Africa	3	2	Africa	Region								[2017]	2017	2017	1	USD	USD			2760277.8	2760277.8			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	150	Europe	2	1	World	Region								[2017]	2017	2017	1	USD	USD			33319648.8	33319648.8			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	151	Eastern Europe	3	150	Europe	Region								[2017]	2017	2017	1	USD	USD			4358101.0	4358101.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			[2017]	2017	2017	1	USD	USD			104000.0	104000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	154	Northern Europe	3	150	Europe	Region								[2017]	2017	2017	1	USD	USD			0.0	0.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	155	Western Europe	3	150	Europe	Region								[2017]	2017	2017	1	USD	USD			0.0	0.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			[2017]	2017	2017	1	USD	USD			91844.7	91844.7			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								[2017]	2017	2017	1	USD	USD			135751090.4	135751090.4			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			[2017]	2017	2017	1	USD	USD			403313.0	403313.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			[2017]	2017	2017	1	USD	USD			84000.0	84000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			[2017]	2017	2017	1	USD	USD			867153.6	867153.6			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								[2017]	2017	2017	1	USD	USD			294350.0	294350.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			[2017]	2017	2017	1	USD	USD			85257.3	85257.3			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			[2017]	2017	2017	1	USD	USD			6261.0	6261.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			[2017]	2017	2017	1	USD	USD			246000.0	246000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			[2017]	2017	2017	1	USD	USD			12000.0	12000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	199	Least Developed Countries (LDC)	1			Group								[2017]	2017	2017	1	USD	USD			362194981.3	362194981.3			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	202	Sub-Saharan Africa	3	2	Africa	Region								[2017]	2017	2017	1	USD	USD			437420102.4	437420102.4			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			[2017]	2017	2017	1	USD	USD			1952289.0	1952289.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	21	Northern America	3	19	Americas	Region								[2017]	2017	2017	1	USD	USD			0.0	0.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			[2017]	2017	2017	1	USD	USD			127695.6	127695.6			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2017]	2017	2017	1	USD	USD			353783.0	353783.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			[2017]	2017	2017	1	USD	USD			24492.2	24492.2			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
