series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	[2009, 2010, 2011]	2009	2011	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	[2005, 2006, 2007, 2008, 2009, 2010]	2005	2010	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	[2005, 2006, 2007, 2010, 2011, 2012]	2005	2012	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	[2011, 2012, 2013]	2011	2013	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	[2014, 2015, 2016]	2014	2016	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2007	2016	10
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	[2007, 2008, 2009]	2007	2009	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2007	2016	10
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[2005, 2006, 2007, 2012, 2013, 2014]	2005	2014	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	[2010, 2011, 2012]	2010	2012	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	[2004, 2005, 2006]	2004	2006	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	[2008, 2009, 2010, 2012, 2013, 2014]	2008	2014	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2007	2014	8
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015]	2007	2015	8
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2006, 2007, 2008, 2010, 2011, 2012]	2006	2012	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	[2007, 2008, 2009, 2011, 2012, 2013]	2007	2013	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1	[2012, 2013, 2014]	2012	2014	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	[2011, 2012, 2013]	2011	2013	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	[2010, 2011, 2012]	2010	2012	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2007, 2008, 2009, 2010, 2011, 2012]	2007	2012	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2006, 2007, 2008, 2009, 2010, 2011]	2006	2011	6
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1	[2010, 2011, 2012]	2010	2012	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2006, 2007, 2008]	2006	2008	3
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2007	2016	10
GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2006, 2007, 2008, 2009, 2010, 2011]	2006	2011	6
