series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	1	World	1			Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	162	Christmas Island	4	53	Australia and New Zealand	Country	105.6426067	-10.4882473	CXR	0	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	166	Cocos (Keeling) Islands	4	53	Australia and New Zealand	Country	96.82633757	-12.18600682	CCK	0	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	199	Least Developed Countries (LDC)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	202	Sub-Saharan Africa	3	2	Africa	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2018]	2018	2018	1
ER_MRN_MARINT	Protected marine area (Exclusive Economic Zones) (square kilometres)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	[2018]	2018	2018	1
