series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	1	World	1			Region						[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	150	Europe	2	1	World	Region						[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	202	Sub-Saharan Africa	3	2	Africa	Region						[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	419	Latin America and the Caribbean	3	19	Americas	Region						[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	513	Europe and Northern America	2	1	World	Region						[2017]	2017	2017	1
SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[2017]	2017	2017	1
