series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type	Type of skill
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	1995.0	0.66922	Float						TIMSS 1995		['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	1995.0	0.73349	Float						TIMSS 1995		['']	C	Ratio	GRAD23	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	1999.0	0.68037	Float						TIMSS 1999		['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2001.0	1.26102	Float						PIRLS 2001		['']	C	Ratio	GRAD23	G	SKILL_READ
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2003.0	1.16763	Float						TIMSS 2003		['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2003.0	1.06239	Float						TIMSS 2003		['']	C	Ratio	GRAD23	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2006.0	1.08268	Float						PIRLS 2006		['']	C	Ratio	GRAD23	G	SKILL_READ
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2007.0	1.048	Float						TIMSS 2007		['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2007.0	1.11587	Float						TIMSS 2007		['']	C	Ratio	GRAD23	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2011.0	0.96065	Float						TIMSS 2011		['']	C	Ratio	GRAD23	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2011.0	0.86014	Float						TIMSS 2011		['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2011.0	1.10905	Float						PIRLS 2011		['']	C	Ratio	GRAD23	G	SKILL_READ
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2015.0	1.04472	Float						TIMSS 2015		['']	C	Ratio	GRAD23	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2015.0	1.00672	Float						TIMSS 2015		['']	C	Ratio	LOWSEC	G	SKILL_MATH
SE_TOT_GPI	Gender parity index for achievement (ratio)	364	Iran (Islamic Republic of)	2016.0	1.33377	Float						PIRLS 2016		['']	C	Ratio	GRAD23	G	SKILL_READ
