series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	2016.0	72.72727	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	2016.0	60	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	2016.0	75.60976	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	2017.0	75.60976	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	2017.0	72.72727	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	2017.0	60	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	2018.0	81.39535	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	2018.0	64.40678	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	446	China, Macao Special Administrative Region	2018.0	82.92683	Float						UIS		['']	C	PERCENT	UPPSEC	G
