series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Observation Status
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2000.0	0.8	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2001.0	0.9	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2002.0	0.9	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2003.0	1.0	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2004.0	1.1	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2005.0	1.1	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2006.0	1.2	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2007.0	1.3	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2008.0	1.3	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2009.0	1.4	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2010.0	1.5	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2011.0	1.5	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2012.0	1.6	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2013.0	1.7	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2014.0	0.7	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2015.0	0.7	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2016.0	1.9	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	C	PERCENT	A
ER_H2O_STRESS	Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%)	678	Sao Tome and Principe	2017.0	1.9	Float						Food and Agriculture Organisation of United Nations (FAO)		['']	E	PERCENT	I
