series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2015.0	64.9132980614978	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2015.0	79.6314227365235	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2015.0	82.0794222460506	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2016.0	82.1867544653471	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2016.0	78.6859387101846	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2016.0	64.2981034715117	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2017.0	81.4850800177971	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2017.0	78.7487050472778	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2017.0	65.6282326424305	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2018.0	68.79026202212	Float						UIS		['']	C	PERCENT	PRIMAR	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2018.0	80.3866339854879	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_COMP	Schools with access to computers for pedagogical purposes, by education level (%)	753	Eastern and South-Eastern Asia	2018.0	81.0843216625427	Float						UIS		['']	E	PERCENT	UPPSEC	G
