series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Observation Status	Reporting Type
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2008.0	0.53154	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2009.0	0.56653	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2010.0	0.54365	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2011.0	0.55796	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2012.0	0.4176	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2013.0	0.3924	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2014.0	0.3768	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2015.0	0.44318	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2016.0	0.47011	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2017.0	0.52671	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	585	Palau	2018.0	0.52671	Float						IMF data. UNSD national account estimates		['Budgetary Central Government']	C	PERCENT	I	G
