series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2000.0	98.7551330300339	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2000.0	98.4381932955473	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2000.0	98.4454189960963	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2001.0	98.429177023717	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2001.0	98.7332394811821	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2001.0	98.1446867248352	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2002.0	97.886187592601	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2002.0	98.7227603649921	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2002.0	98.4481547991941	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2003.0	98.4481114320001	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2003.0	98.72746591523	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2003.0	97.6669778562603	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2004.0	97.4757406588548	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2004.0	98.7177284518089	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2004.0	98.4391173118025	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2005.0	98.4422093910817	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2005.0	98.7147556757577	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2006.0	98.712395235931	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2006.0	98.4385083903078	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2007.0	98.44493053995	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2007.0	98.7095213148211	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2008.0	98.7072177565795	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2008.0	98.4550797434612	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2009.0	98.4637491528446	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2009.0	98.7130833237483	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2010.0	98.7116909823346	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2010.0	98.4644239143041	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2011.0	98.4611374706677	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2011.0	98.7621219304896	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2012.0	98.8142282136016	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2012.0	98.4821733745969	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2013.0	98.5047261247206	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2013.0	98.8594503749027	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2014.0	98.8986074040873	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2014.0	98.5269591934558	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2015.0	98.5566210225248	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2015.0	98.9460757163277	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2016.0	98.5759733476448	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2016.0	98.9986687260357	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2017.0	99.0123676210655	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2017.0	98.5824544902482	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_DWAT	Schools with access to basic drinking water, by education level (%)	150	Europe	2017.0	97.1916606734969	Float						UIS		['']	E	PERCENT	PRIMAR	G
