series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2000.0	99.1431353799206	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2000.0	98.299479548877	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2000.0	96.5918564021648	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2001.0	96.3523157387869	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2001.0	98.2710559829588	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2001.0	99.1388777139041	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2002.0	99.151070795135	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2002.0	98.2554442060605	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2002.0	96.1462983440428	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2003.0	98.2847043991083	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2003.0	95.9835636717217	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2003.0	99.1518217496665	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2004.0	99.1472515996483	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2004.0	95.8447585233455	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2004.0	98.284287547491	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2005.0	98.282906392302	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2005.0	99.1483177789711	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2006.0	99.1453262268681	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2006.0	98.2818794191785	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2007.0	98.2743120874034	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2007.0	99.1475887768791	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2008.0	98.2726817386616	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2008.0	99.1527256569939	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2009.0	99.1571954307348	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2009.0	98.284172490884	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2010.0	98.2866897394167	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2010.0	99.1573353247128	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2011.0	99.1567237055958	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2011.0	98.4302985330326	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2012.0	98.5722199950023	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2012.0	99.1694225610363	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2013.0	99.1829533984498	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2013.0	98.7222291794471	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2014.0	98.8693762769235	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2014.0	99.1950552930696	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2015.0	99.2114655312675	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2015.0	99.0294081483008	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2015.0	96.4829807608646	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2016.0	96.6757234029491	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2016.0	99.1983997248955	Float						UIS		['']	C	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2016.0	99.2226228309677	Float						UIS		['']	C	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2017.0	99.2690010882105	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2017.0	99.2145931443494	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	150	Europe	2017.0	96.9515841454288	Float						UIS		['']	E	PERCENT	PRIMAR	G
