series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2015.0	37.7356140153729	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2015.0	35.3518894119596	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2015.0	36.7566290382325	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2016.0	37.4036529571046	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2016.0	36.7109633661979	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2016.0	38.2343805564621	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2017.0	38.3567522419527	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2017.0	37.7393697620767	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2017.0	40.8464745261903	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_HNWA	Schools with basic handwashing facilities, by education level (%)	199	Least Developed Countries (LDCs)	2018.0	45.2613248576428	Float						UIS		['']	E	PERCENT	UPPSEC	G
