series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2003.0	376	Float						UNSTATS / Environment Live 		['The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2004.0	833	Float						UNSTATS / Environment Live 		['The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2005.0	732	Float						UNSTATS / Environment Live 		['The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2006.0	709	Float						UNSTATS / Environment Live 		['The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2007.0	846	Float						UNSTATS / Environment Live 		['The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2008.0	917	Float						UNSTATS / Environment Live 		['The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2009.0	3600	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2010.0	3620	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2010.0	3	Float						UNSTATS / Environment Live 		['These amounts refer only to reports of asbestos sheets.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2010.0	1347	Float						UNSTATS / Environment Live 		['The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2011.0	4	Float						UNSTATS / Environment Live 		['These amounts refer only to reports of asbestos sheets.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2011.0	10200	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2012.0	6320.8999020000001	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2012.0	4	Float						UNSTATS / Environment Live 		['These amounts refer only to reports of asbestos sheets.']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2013.0	10276.080078000001	Float						UNSTATS / Environment Live 		['The data corresponds to the recycling of batteries at the national level, taking as reference, the research carried out by the Ministry of Public Finance, as recorded in TECHNICAL NOTE No. DEF-01-2017 of the TAX ASSESSMENT ADDRESS plus imported batteries, sludge hydrocarbons for internal treatment.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2014.0	20363.630859000001	Float						UNSTATS / Environment Live 		['The data corresponds to the recycling of batteries at the national level, taking as reference, the research carried out by the Ministry of Public Finance, as recorded in TECHNICAL NOTE No. DEF-01-2017 of the TAX ASSESSMENT ADDRESS plus imported batteries, sludge hydrocarbons for internal treatment.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2015.0	1366.51001	Float						UNSTATS / Environment Live 		['The data corresponds to the recycling of batteries at the national level, taking as reference, the research carried out by the Ministry of Public Finance, as recorded in TECHNICAL NOTE No. DEF-01-2017 of the TAX ASSESSMENT ADDRESS plus imported batteries, sludge hydrocarbons for internal treatment.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2016.0	4883.6298829999996	Float						UNSTATS / Environment Live 		['The data corresponds to the recycling of batteries at the national level, taking as reference, the research carried out by the Ministry of Public Finance, as recorded in TECHNICAL NOTE No. DEF-01-2017 of the TAX ASSESSMENT ADDRESS plus imported batteries, sludge hydrocarbons for internal treatment.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	2017.0	12363.629883	Float						UNSTATS / Environment Live 		['The data corresponds to the recycling of batteries at the national level, taking as reference, the research carried out by the Ministry of Public Finance, as recorded in TECHNICAL NOTE No. DEF-01-2017 of the TAX ASSESSMENT ADDRESS plus imported batteries, sludge hydrocarbons for internal treatment.']	C	TONNES	G	RECYCL
