series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Disability status	Reporting Type
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	8.9	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	7.33	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	7.4	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	6.08	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	9.37	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	10.96	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	9.44	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	6	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	7.54	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	8.09	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	8.96	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	10.41	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	8.9	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	10.34	Float						HS - National Survey on Socio-Economic Conditions		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	_T	G
