series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2007.0	0.90107	Float						UIS		['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2013.0	1	Float						UIS		['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2013.0	1	Float						UIS		['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2013.0	1	Float						UIS		['']	C	Ratio	UPPSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2013.0	1	Float						UIS		['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2014.0	1	Float						UIS		['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2014.0	1	Float						UIS		['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2014.0	1	Float						UIS		['']	C	Ratio	UPPSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2014.0	1	Float						UIS		['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2015.0	1	Float						UIS		['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2015.0	1	Float						UIS		['']	C	Ratio	UPPSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2015.0	1	Float						UIS		['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2015.0	1	Float						UIS		['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2016.0	1	Float						UIS		['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2016.0	1	Float						UIS		['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2016.0	1	Float						UIS		['']	C	Ratio	UPPSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2016.0	1	Float						UIS		['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2017.0	1	Float						UIS		['']	C	Ratio	PRIMAR	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2017.0	1	Float						UIS		['']	C	Ratio	UPPSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2017.0	1	Float						UIS		['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2017.0	1	Float						UIS		['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2018.0	1	Float						UIS		['']	C	Ratio	SECOND	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2018.0	1	Float						UIS		['']	C	Ratio	LOWSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2018.0	1	Float						UIS		['']	C	Ratio	UPPSEC	G
SE_GPI_TRATEA	Gender parity index of trained teachers, by education level (ratio)	682	Saudi Arabia	2018.0	1	Float						UIS		['']	C	Ratio	PRIMAR	G
