series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	31.22	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	MALE	isco88-1	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	29.44	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	MALE	isco88-2	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	29.67	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-1	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	27.5	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-2	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	19.67	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88-3	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	18.52	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	BOTHSEX	isco88	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	17.11	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	FEMALE	isco88	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	10.46	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	FEMALE	isco88-5	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	17.27	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	FEMALE	isco88-3	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	372	Ireland	2002.0	25.79	Float						ES - National Employment Survey		['Repository: Eurostat | Data reference period: October | Local currency: IRL - Euro(EUR)']	C	CUR_LCU	FEMALE	isco88-1	G
