series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Observation Status	Units	Reporting Type
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2000.0	400390.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2001.0	414592.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2002.0	421911.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2003.0	445588.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2004.0	484510.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2005.0	529170.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2006.0	556545.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2007.0	589546.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2008.0	619645.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2009.0	571686.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2010.0	606128.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2011.0	631142.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2012.0	637085.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2013.0	679426.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2014.0	694781.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2015.0	719201.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2016.0	757949.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2017.0	797428.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
GR_G14_XDC	Total government revenue, in local currency	826	United Kingdom of Great Britain and Northern Ireland	2018.0	824898.0	Float						IMF		['']	NA	A	CUR_LCU_M	G
