series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Sex	Reporting Type
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2012.0	1	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2012.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2013.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2013.0	1	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2014.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	<18Y	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2014.0	2	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2014.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	<18Y	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2014.0	29	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2014.0	29	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	18+	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2014.0	2	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	18+	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2015.0	8	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	18+	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2015.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	18+	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2015.0	8	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2015.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2015.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	<18Y	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2015.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	<18Y	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2016.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	<18Y	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2016.0	24	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	18+	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2016.0	0	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	<18Y	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2016.0	8	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	FEMALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2016.0	24	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	ALLAGE	MALE	G
VC_HTF_DETVOG	Detected victims of human trafficking for removal of organ, by age and sex (number)	818	Egypt	2016.0	8	Float						GLOTIP Database		['Data in reference to one country but derived from different types of sources should not be compared between them.\n']	C	NUMBER	18+	FEMALE	G
