series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Disability status	Reporting Type
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	834	United Republic of Tanzania	2014.0	1.01	Float						LFS - Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	834	United Republic of Tanzania	2014.0	2.12	Float						LFS - Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	834	United Republic of Tanzania	2014.0	1.66	Float						LFS - Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	834	United Republic of Tanzania	2014.0	2.7	Float						LFS - Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	834	United Republic of Tanzania	2014.0	2.69	Float						LFS - Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	834	United Republic of Tanzania	2014.0	1.58	Float						LFS - Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	834	United Republic of Tanzania	2014.0	0.38	Float						LFS - Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	834	United Republic of Tanzania	2014.0	1.57	Float						LFS - Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	834	United Republic of Tanzania	2014.0	2.13	Float						LFS - Labour Force Survey		['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	PWD	G
