series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2001.0	4922.85	Float						HS - Integrated Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PRY - Guarani(PYG) | Job coverage: Main job currently held']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2001.0	5219.11	Float						HS - Integrated Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PRY - Guarani(PYG) | Job coverage: Main job currently held']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2001.0	5409.11	Float						HS - Integrated Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Local currency: PRY - Guarani(PYG) | Job coverage: Main job currently held']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2002.0	6023	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2002.0	5375	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2002.0	4322	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2003.0	6256	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2003.0	6206	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2003.0	6225	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2004.0	5964	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2004.0	6309	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2004.0	6172	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2005.0	6830	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2005.0	7196	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2005.0	6279	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2006.0	7053	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2006.0	6621	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2006.0	5925	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2007.0	7462	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	600	Paraguay	2007.0	8253	Float						HS - Continous Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PRY - Guarani(PYG)']	C	CUR_LCU	MALE	isco08	G
