series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2015.0	43	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	BOTHSEX	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2015.0	38	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	MALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2015.0	5	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	FEMALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2016.0	40	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	BOTHSEX	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2016.0	8	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	FEMALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2016.0	32	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	MALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2017.0	54	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	MALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2017.0	10	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	FEMALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2017.0	64	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	BOTHSEX	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2018.0	7	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	FEMALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2018.0	46	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	MALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2018.0	53	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	BOTHSEX	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2019.0	2	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	FEMALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2019.0	44	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	MALE	G
VC_VAW_MTUHRA	Number of cases of killings of human rights defenders, journalists and trade unionists	753	Eastern and South-Eastern Asia	2019.0	46	Float						The figures included here concern only verified cases of killings of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		['Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.']	G	NUMBER	BOTHSEX	G
