series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2006.0	47	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2007.0	43	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2008.0	41	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2009.0	44	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2010.0	50	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2011.0	56	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2012.0	51	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2013.0	42	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2014.0	51	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2015.0	60.8	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	MALE	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2015.0	60.14784	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2016.0	48.61657	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2017.0	35.8	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	827	United Kingdom (England and Wales)	2018.0	51.9	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
