series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	217.4	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	BOTHSEX	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	288.92	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	BOTHSEX	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	301.55	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	BOTHSEX	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	397.28	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	BOTHSEX	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	257.35	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	197.27	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	BOTHSEX	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	206.14	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	MALE	isco08-6	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	196.1	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	MALE	isco08-5	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	222.03	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	MALE	isco08-4	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	314.96	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	MALE	isco08-3	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	338.56	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	MALE	isco08-2	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	432.17	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	MALE	isco08-1	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	276.41	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	185.08	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	BOTHSEX	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	230.99	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	BOTHSEX	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	224.78	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	BOTHSEX	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	225.69	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	MALE	isco08-7	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	235.84	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	MALE	isco08-8	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	177.92	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	FEMALE	isco08-9	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	578	Norway	2014.0	203.93	Float						ES - Structure of Earnings Survey		['Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees | Local currency: NOR - Norwegian krone(NOK)']	C	CUR_LCU	FEMALE	isco08-8	G
