series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2009.0	21.3	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2010.0	22.4	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2011.0	12.6	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2012.0	14.51	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2013.0	11.7	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2014.0	13.4	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2015.0	12.33218	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2016.0	12.1	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2017.0	13.1	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	484	Mexico	2018.0	12.4	Float						United Nations Office on Drugs and Crime		['ENVIPE 2019 includes reporting rate for robbbery with violence in the street and/or in public transportation']	NA	PERCENT	BOTHSEX	G
