series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Mode of transportation
IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	792	Turkey	2010.0	6603579	Float						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		['']	NA	TEU	G	SEA
IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	792	Turkey	2011.0	7392584	Float						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		['']	NA	TEU	G	SEA
IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	792	Turkey	2012.0	8168693	Float						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		['']	NA	TEU	G	SEA
IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	792	Turkey	2013.0	9428746	Float						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		['']	NA	TEU	G	SEA
IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	792	Turkey	2014.0	9341316	Float						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		['']	NA	TEU	G	SEA
IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	792	Turkey	2015.0	8832076	Float						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		['']	NA	TEU	G	SEA
IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	792	Turkey	2016.0	8580942	Float						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		['']	NA	TEU	G	SEA
IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	792	Turkey	2017.0	9300700	Float						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		['']	NA	TEU	G	SEA
IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	792	Turkey	2018.0	9943000	Float						Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		['']	NA	TEU	G	SEA
