series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	6.7	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	BOTHSEX	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	5.4	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	BOTHSEX	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	5.2015	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	FEMALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	39.4	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	BOTHSEX	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	41.4	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	MALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	5.6	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	MALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	5	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	MALE	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	9.01127	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	12	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	10.5	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	5.80676	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	FEMALE	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	860	Uzbekistan	2018.0	14.00075	Float						The State Committee of the Republic of Uzbekistan on Statistics		['']	NA	PERCENT	FEMALE	EMAIL	G
