series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2014.0	12.52898	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2014.0	0.59662	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2014.0	56.67874	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2014.0	18.49516	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2014.0	3.57971	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2014.0	47.72947	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2014.0	7.15942	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2014.0	5.66787	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2014.0	58.46859	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2015.0	12.78062	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2015.0	0.6086	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2015.0	57.8171	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2015.0	18.86663	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2015.0	3.6516	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2015.0	48.68808	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2015.0	7.30322	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	SOFT	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	31	Azerbaijan	2015.0	5.78171	Float						State Statistical Committee of the Republic of Azerbaijan		['']	NA	PERCENT	BOTHSEX	EPRS	G
