series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2015.0	60.8	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	FEMALE	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2015.0	44.3	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	MALE	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2015.0	50.9	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2016.0	50.2	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2016.0	69.4	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	FEMALE	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2016.0	39.7	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	MALE	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2017.0	43.9	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	MALE	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2017.0	53.4	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	FEMALE	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2017.0	47.4	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2018.0	57.4	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	FEMALE	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2018.0	35.5	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	MALE	G
VC_PRR_PHYV	Police reporting rate for physical assault, by sex (%)	152	Chile	2018.0	45.1	Float						United Nations Office on Drugs and Crime		['']	NA	PERCENT	BOTHSEX	G
