series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Sex	Reporting Type
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2000.0	12.36	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15-24	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2000.0	13.51	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2000.0	6.13	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2000.0	5.98	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2000.0	4.61	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	25+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2000.0	14.54	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15-24	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2000.0	6.26	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2000.0	4.6	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	25+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2000.0	4.59	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	25+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2001.0	5.43	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15+	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2001.0	12.1	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2001.0	11.87	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15-24	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2001.0	5.38	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2001.0	4.11	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	25+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2001.0	12.31	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15-24	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2001.0	5.48	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	15+	MALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2001.0	3.99	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	25+	FEMALE	G
SL_TLF_UEM	Unemployment rate, by sex and age (%)	554	New Zealand	2001.0	4.06	Float						LFS - Household Labour Force Survey		['Repository: OECD']	C	PERCENT	25+	BOTHSEX	G
