series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2003.0	57.200001	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2003.0	496.29998799999998	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2003.0	40244.601562000003	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2004.0	383.70001200000002	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2008.0	17152.261718999998	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2008.0	382.63799999999998	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2008.0	31.688998999999999	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2009.0	98345.203125	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2009.0	6883.6000979999999	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2009.0	286.20001200000002	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2010.0	10026.299805000001	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2010.0	1	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2010.0	51401.800780999998	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2011.0	323917.3125	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2011.0	26539.400390999999	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2011.0	10.1	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2013.0	79381	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2013.0	880002	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2014.0	4910	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	400	Jordan	2014.0	495	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
