series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2009.0	31.7735494790029	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2009.0	68.4403728351599	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2009.0	53.6990116034072	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2010.0	54.5175381090384	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2010.0	68.5265933300366	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2010.0	32.3481109041526	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2011.0	34.0582250435496	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2011.0	68.6936372734533	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2011.0	56.1187623710333	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2012.0	35.8910104361217	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2012.0	57.9054427296248	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2012.0	68.9873223945223	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2013.0	69.0342319721774	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2013.0	59.4738530555402	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2013.0	37.5589860208626	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2014.0	39.2049385192007	Float						UIS		['']	E	PERCENT	PRIMAR	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2014.0	61.0836596866673	Float						UIS		['']	E	PERCENT	LOWSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2014.0	69.0247219043459	Float						UIS		['']	E	PERCENT	UPPSEC	G
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	2015.0	69.14498872686	Float						UIS		['']	E	PERCENT	UPPSEC	G
