series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Type of speed	Reporting Type
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2000.0	69000	Float						ITU		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2001.0	151000	Float						ITU		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2002.0	270000	Float						ITU		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2003.0	417100	Float						ITU		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2004.0	545200	Float						ITU		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2005.0	656200	Float						ITU		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2006.0	787900	Float						ITU		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2007.0	926000	Float						IDA.		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2008.0	1071200	Float						Infocomm Development Authority of Singapore		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2008.0	578000	Float						Infocomm Development Authority of Singapore		['Speeds of more than 2 Mbps to 10 Mbps (inclusive)']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2008.0	132100	Float						Infocomm Development Authority of Singapore		['Speeds of more than 10 Mbps']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2008.0	303200	Float						Infocomm Development Authority of Singapore		['Speeds of 256 kbps to 2 Mbps (inclusive)']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2009.0	1233500	Float						Infocomm Development Authority of Singapore		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2009.0	671300	Float						Infocomm Development Authority of Singapore		['Speeds of more than 2 Mbps to 10 Mbps (inclusive)']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2009.0	361700	Float						Infocomm Development Authority of Singapore		['Speeds of 256 kbps to 2 Mbps (inclusive)']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2009.0	133900	Float						Infocomm Development Authority of Singapore		['Speeds of more than 10 Mbps']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2010.0	352500	Float						Infocomm Development Authority of Singapore		['']	NA	NUMBER	256KT2MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2010.0	379600	Float						Infocomm Development Authority of Singapore		['']	NA	NUMBER	2MT10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2010.0	1338400	Float						Infocomm Development Authority of Singapore		['']	NA	NUMBER	ANYS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2010.0	536800	Float						Infocomm Development Authority of Singapore		['']	NA	NUMBER	10MBPS	G
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	702	Singapore	2011.0	1408200	Float						Infocomm Development Authority of Singapore		['']	NA	NUMBER	ANYS	G
