series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Observation Status	Reporting Type
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2009.0	3.88676	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2010.0	4.19532	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2011.0	4.29616	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2012.0	2.17641	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2013.0	1.59035	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2014.0	1.65689	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2015.0	2.43487	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2016.0	3.34841	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2017.0	2.52072	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
AG_XPD_AGSGB	Agriculture share of Government Expenditure (%)	51	Armenia	2018.0	1.83019	Float						Combined IMF and FAO Questionaire. UNSD national account estimates.		['Central Government']	C	PERCENT	A	G
