series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of skill	Reporting Type
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	44.57912	Float						Statistics and Census Service		['']	NA	PERCENT	MALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	27.00752	Float						Statistics and Census Service		['']	NA	PERCENT	FEMALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	28.61455	Float						Statistics and Census Service		['']	NA	PERCENT	BOTHSEX	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	30.40404	Float						Statistics and Census Service		['']	NA	PERCENT	MALE	INST	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	43.66063	Float						Statistics and Census Service		['']	NA	PERCENT	BOTHSEX	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	42.82707	Float						Statistics and Census Service		['']	NA	PERCENT	FEMALE	CMFL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	34.41373	Float						Statistics and Census Service		['']	NA	PERCENT	BOTHSEX	EPRS	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	6.13534	Float						Statistics and Census Service		['']	NA	PERCENT	FEMALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	7.07023	Float						Statistics and Census Service		['']	NA	PERCENT	BOTHSEX	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	8.11448	Float						Statistics and Census Service		['']	NA	PERCENT	MALE	PCPR	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	42.70677	Float						Statistics and Census Service		['']	NA	PERCENT	FEMALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	43.70829	Float						Statistics and Census Service		['']	NA	PERCENT	BOTHSEX	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	44.81481	Float						Statistics and Census Service		['']	NA	PERCENT	MALE	COPA	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	34.52632	Float						Statistics and Census Service		['']	NA	PERCENT	FEMALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	34.92215	Float						Statistics and Census Service		['']	NA	PERCENT	BOTHSEX	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	35.35354	Float						Statistics and Census Service		['']	NA	PERCENT	MALE	ARSP	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	36.96241	Float						Statistics and Census Service		['']	NA	PERCENT	FEMALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	38.03622	Float						Statistics and Census Service		['']	NA	PERCENT	BOTHSEX	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	39.22559	Float						Statistics and Census Service		['']	NA	PERCENT	MALE	TRAF	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	40.99248	Float						Statistics and Census Service		['']	NA	PERCENT	FEMALE	EMAIL	G
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	446	China, Macao Special Administrative Region	2018.0	41.92882	Float						Statistics and Census Service		['']	NA	PERCENT	BOTHSEX	EMAIL	G
