series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2000.0	3258	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2000.0	25620	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2000.0	12054	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2001.0	3547	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2001.0	10950	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2001.0	10364	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2002.0	2969	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2002.0	8760	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2002.0	10182	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2003.0	9342	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2003.0	5116	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2003.0	11315	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2004.0	3154	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2004.0	6954	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2004.0	9021	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2005.0	4234	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2005.0	5475	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2005.0	9037	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2006.0	4882	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2006.0	6935	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2006.0	7487	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2007.0	9118	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2007.0	5840	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2007.0	7220	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2008.0	6789	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2008.0	7381	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2008.0	6779	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2009.0	6325	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2009.0	8396	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2009.0	7361	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2010.0	10371	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2010.0	8150	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2010.0	5396	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2011.0	12420	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2011.0	5805	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2011.0	6029	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2012.0	12872	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2012.0	4170	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2012.0	5930	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2013.0	12766	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2013.0	4118	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2013.0	6376	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2014.0	6480	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2014.0	4521	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2014.0	11680	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2015.0	12918	Float						UNSTATS / Environment Live 		['Waste oil recycled at private treatment facilities and waste exported (and recycled abroad).']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2015.0	3094	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	344	China, Hong Kong Special Administrative Region	2015.0	8266	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	INCINRT
