series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2007.0	951.95467	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	FEMALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2007.0	5010.04533	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	MALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2008.0	4623.31957	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	MALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2008.0	1196.68043	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	FEMALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2009.0	7513.86935	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	MALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2009.0	1574.13065	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	FEMALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2010.0	7432.09302	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	MALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2010.0	1212.90698	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	FEMALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2011.0	7470.11143	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	MALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2011.0	1018.88857	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	FEMALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2012.0	7397.44242	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	MALE	G
VC_IHR_PSRCN	Number of victims of intentional homicide, by sex (number)	608	Philippines	2012.0	1086.55758	Float						National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		['']	C	NUMBER	FEMALE	G
