series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2002.0	220528384	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2003.0	111437552	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2003.0	82665840	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2004.0	32107948	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2004.0	75552800	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2005.0	71982888	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2005.0	47354600	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2006.0	95996536	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2006.0	34128464	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2007.0	105552304	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2007.0	44201572	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2008.0	89089072	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2008.0	45113420	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2009.0	54002428	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2009.0	102961088	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2010.0	39142560	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
