series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Type of occupation	Reporting Type
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2000.0	2.9	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2000.0	3.9	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2000.0	3.5	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2001.0	3.4	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN) | Break in series: Methodology revised']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2001.0	4	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN) | Break in series: Methodology revised']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2001.0	3.8	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN) | Break in series: Methodology revised']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2002.0	3.7	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN)']	C	CUR_LCU	FEMALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2002.0	4.2	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN)']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2002.0	4	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN)']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2003.0	4	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN) | Break in series: Methodology revised']	C	CUR_LCU	BOTHSEX	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2003.0	4.3	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN) | Break in series: Methodology revised']	C	CUR_LCU	MALE	isco08	G
SL_EMP_AEARN	Average hourly earnings of employees by sex and occupation (local currency)	604	Peru	2003.0	3.5	Float						HS - National Household Survey		['Repository: SEDLAC (CEDLAS and The World Bank) | Local currency: PER - Nuevo sol(PEN) | Break in series: Methodology revised']	C	CUR_LCU	FEMALE	isco08	G
