series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type
AG_LND_FRSTN	Forest area (thousands of hectares)	558	Nicaragua	2000.0	5399.32	Float						FAO, Global Forest Resources Assessment		['Official country data submitted to FAO']	C	HA_TH	G
AG_LND_FRSTN	Forest area (thousands of hectares)	558	Nicaragua	2010.0	4188.15	Float						FAO, Global Forest Resources Assessment		['Official country data submitted to FAO']	C	HA_TH	G
AG_LND_FRSTN	Forest area (thousands of hectares)	558	Nicaragua	2015.0	3907.53	Float						FAO, Global Forest Resources Assessment		['Official country data submitted to FAO']	C	HA_TH	G
AG_LND_FRSTN	Forest area (thousands of hectares)	558	Nicaragua	2016.0	3807.53	Float						FAO, Global Forest Resources Assessment		['Official country data submitted to FAO']	C	HA_TH	G
AG_LND_FRSTN	Forest area (thousands of hectares)	558	Nicaragua	2017.0	3707.53	Float						FAO, Global Forest Resources Assessment		['Official country data submitted to FAO']	C	HA_TH	G
AG_LND_FRSTN	Forest area (thousands of hectares)	558	Nicaragua	2018.0	3607.53	Float						FAO, Global Forest Resources Assessment		['Official country data submitted to FAO']	C	HA_TH	G
AG_LND_FRSTN	Forest area (thousands of hectares)	558	Nicaragua	2019.0	3507.53	Float						FAO, Global Forest Resources Assessment		['Official country data submitted to FAO']	C	HA_TH	G
AG_LND_FRSTN	Forest area (thousands of hectares)	558	Nicaragua	2020.0	3407.53	Float						FAO, Global Forest Resources Assessment		['Official country data submitted to FAO']	C	HA_TH	G
