series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2010	value_2015	value_2016	value_2017	value_2018	value_2019	value_2020	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
AG_LND_FRST	Forest area as a proportion of total land area (%)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.0573065902578797	0.0573065902578797	0.0573065902578797	0.0573065902578797	0.0573065902578797	0.0573065902578797	0.0573065902578797	0.0573065902578797	0.0573065902578797			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	238	Falkland Islands (Malvinas)	5	5	South America	Country	-58.75246778	-51.74562601	FLK	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	62.3314430095452	57.8792010908799	55.6530761209593	55.2078447100345	54.7626293414615	54.3174059517125	53.8721745407877	53.4269511510388	53.4269511510388			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	55.0886699507389	58.7432950191571	60.5703338806787	60.935960591133	61.3015873015873	61.6672140120416	62.0328407224959	62.3984674329502	62.3984674329502			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	73.8562074298312	73.1861406337403	73.7356454213418	73.7356454213418	73.7356454213418	73.7356454213418	73.7356454213418	73.7356454213418	73.7356454213418			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	27.9203808918524	29.9859192741578	30.7474838236019	30.8997967334908	31.0521096433796	31.2044225532684	31.3567354631573	31.5090483730461	31.5090483730461			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	98.2900243309002	97.7676399026764	97.5669099756691	97.5251824817518	97.4834549878345	97.4417274939173	97.4	97.3582725060827	97.3582725060827			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	40.5874316939891	40.8360655737705	40.8360655737705	40.8360655737705	40.8360655737705	40.8360655737705	40.8360655737705	40.8360655737705	40.8360655737705			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.241587575496117	0.241587575496117	0.241587575496117	0.241587575496117	0.242018981880932	0.243313201035375	0.245901639344262	0.250215703192407	0.250215703192407			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	91.9781115380137	91.7817751387433	91.5512089106221	91.5051034268638	91.4589979431055	91.4128924593472	91.3667869755889	91.3206814918306	91.3206814918306			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	39.7265793639373	40.6159159591308	40.6159159591308	40.6159159591308	40.6159159591308	40.6159159591308	40.6159159591308	40.6159159591308	40.6159159591308			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	35.3092885375494	29.6442687747036	26.8122529644269	26.2450592885376	25.6788537549407	25.1126482213439	24.5454545454545	23.9792490118577	23.9792490118577			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	1.50830564784053	1.65282392026578	1.6843853820598	1.6843853820598	1.6843853820598	1.6843853820598	1.6843853820598	1.6843853820598	1.6843853820598			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	32.5461002869354	32.7037571053062	32.7324219813736	32.7324219813736	32.7324219813736	32.7324219813736	32.7324219813736	32.7324219813736	32.7324219813736			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	21.4772727272727	19.9545454545455	19.2045454545455	19.0454545454545	18.9090909090909	18.75	18.5909090909091	18.4545454545455	18.4545454545455			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	38.8881515337963	34.9078403797135	34.6332073481586	34.8169113122967	35.0006152764349	35.0323459611497	35.0640766458645	35.095851278896	35.095851278896			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	30.4400493663754	33.5188745897314	34.8083475679011	35.1041433771251	35.1496131178622	35.1909816933024	35.2314943166066	35.2724988150281	35.2724988150281			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	1.45679012345679	1.45679012345679	1.45679012345679	1.45679012345679	1.45679012345679	1.45679012345679	1.45679012345679	1.45679012345679	1.45679012345679			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	30	Eastern Asia	3	142	Asia	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	19.8128315586088	21.8296989260317	22.6513863360281	22.8353788759854	22.9948929560601	23.1546636580351	23.3144343600101	23.474205061985	23.474205061985			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	27.93040806827	30.27	30.27	30.2699767261443	30.2699767261443	30.2699767261443	30.2699767261443	30.2699767261443	30.2699767261443			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.0005359970763796	0.0005359970763796	0.0005359970763796	0.0005359970763796	0.0005359970763796	0.0005359970763796	0.0005359970763796	0.0005359970763796	0.0005359970763796			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	52.0588235294118	52.0588235294118	52.0588235294118	52.0588235294118	52.0588235294118	52.0588235294118	52.0588235294118	52.0588235294118	52.0588235294118			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	11.9427071362036	12.4904079213191	13.0395336486699	13.1555254466932	13.2729854953244	13.4124693030739	13.5518914145386	13.6913734076915	13.6913734076915			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	42.7633136094675	42.3372781065089	42.7337278106509	42.698224852071	42.6624733727811	42.6272189349112	42.5917159763314	42.5562130177515	42.5562130177515			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	44.4444444444444	44.4444444444444	46.2962962962963	51.8518518518518	51.8518518518518	51.8518518518518	51.8518518518518	51.8518518518518	51.8518518518518			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	12.1964855354461	11.0403443575999	10.6321870580884	10.6003968297469	10.5598368832422	10.5203731515078	10.4801786099266	10.4407148781923	10.4407148781923			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	39.2795819335573	34.7387084733109	33.4621127286301	33.3538633818589	33.2456140350877	33.1373646883165	33.0291153415453	32.9208659947742	32.9208659947742			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	28.1987628194693	26.7336806120788	26.0011395083835	25.8383525964512	25.675565684519	25.5127787725867	25.3499918606544	25.1872049487221	25.1872049487221			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	94.3064262128524	94.0808229616459	93.7838963677927	93.7371602743206	93.6903733807468	93.6436372872746	93.5968503937008	93.5501143002286	93.5501143002286			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	13.8116835994194	13.7293178519594	13.1658200290276	13.0529753265602	12.9401306240929	12.8272859216255	12.7144412191582	12.6015965166909	12.6015965166909			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	336	Holy See	4	39	Southern Europe	Country	12.45315803	41.90343751	VAT	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	34	Southern Asia	3	142	Asia	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	14.8602625289887	15.3351693890494	15.522818564085	15.5557793284947	15.5956850397096	15.6332330625716	15.6707810854335	15.7070729244413	15.7070729244413			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	60.5797658414514	58.7672714272947	57.7695057645902	57.5837876485834	57.3966395567075	57.2094020913397	57.0221646259719	56.8349271606042	56.8349271606042			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	21.2213630840605	22.6045509775765	22.7639456533746	22.7408593836297	22.7247321329946	22.7098199491881	22.6938031591738	22.6776759085386	22.6776759085386			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	35	South-Eastern Asia	3	142	Asia	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	51.4917601540744	50.5036864153177	48.9715494462733	48.9530133526122	48.53446112993	48.2896321367658	48.0448722600789	47.8001146872744	47.8001146872744			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.297556109725686	0.445586034912718	0.480399002493766	0.485386533665835	0.492568578553616	0.499152119700748	0.505635910224439	0.512219451371571	0.512219451371571			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	22.7334950003195	23.3742209545976	23.8222246139668	23.9118253458407	24.0014260777145	24.0910268095884	24.1806275414622	24.270228273336	24.270228273336			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	17.1581557606446	16.862931674108	17.3248245968004	17.4475352433516	17.4449578902152	17.4433568072062	17.4433568072062	17.4433568072062	17.4433568072062			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	55.9073069216205	55.0126133685146	52.4561016135176	52.5907362122358	51.8609824627257	51.5267254370518	51.1924628913042	50.8582058656304	50.8582058656304			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	5.72561948967313	6.56449077826076	6.56449077826076	6.57069181463199	6.57591664824775	6.58601021636091	6.59610378447408	6.60126108205015	6.60126108205015			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	1.88423690708731	1.90036118379833	1.90036118379833	1.90036118379833	1.90036118379833	1.90036118379833	1.90036118379833	1.90036118379833	1.90036118379833			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	9.15023951226593	10.4569603716069	10.9547104078966	11.0661924807664	11.1775293946872	11.2355929743069	11.2936565539265	11.3517201335462	11.3517201335462			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	7.07024029574861	7.11645101663586	7.62476894639556	6.46950092421442	6.46950092421442	6.46950092421442	6.46950092421442	6.46950092421442	6.46950092421442			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	28.4532875501462	30.6930033317468	31.6076698170939	31.7906099136466	31.9735500101992	32.1564901067519	32.3394302033045	32.5223702998572	32.5223702998572			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	16.0202830188679	12.4703773584906	10.6954402515723	10.3404402515723	9.98544025157233	9.63044025157233	9.27547169811321	8.92047169811321	8.92047169811321			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	48.1071098799631	51.5650969529086	53.320406278855	53.6786703601108	54.0378578024007	54.3970452446907	54.7553093259464	55.1144967682364	55.1144967682364			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	39	Southern Europe	3	150	Europe	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	32.7193452250645	34.9511617417974	35.293243241405	35.3564451880222	35.415072287686	35.460403395992	35.5057583468972	35.5512830509361	35.5512830509361			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	68.2356813693219	68.4825543120474	68.4222075927145	68.4112354619267	68.397520298442	68.397520298442	68.397520298442	68.397520298442	68.397520298442			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	1.16936170685632	1.1416748231285	1.22549031003445	1.23632625847316	1.24716079564396	1.25799207319332	1.26882246175501	1.27965329481053	1.27965329481053			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	1.85099408755323	1.85099408755323	1.85099408755323	1.85099408755323	1.85099408755323	1.85099408755323	1.85099408755323	1.85099408755323	1.85099408755323			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	46.5099426826461	46.8136155980757	47.031615428426	47.0752396301637	47.1187426535633	47.1622456769628	47.2057487003623	47.2492517237619	47.2492517237619			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	1.09822031989187	1.09822031989187	1.09822031989187	1.09822031989187	1.09822031989187	1.09822031989187	1.09822031989187	1.09822031989187	1.09822031989187			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	6.95995712829884	6.35404294198264	6.18900446287381	6.24094247461082	6.29288048634782	6.34481849808483	6.34481849808483	6.34481849808483	6.34481849808483			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	53.6059297400548	51.8427871439249	50.96121584586	50.784901586247	50.608587326634	50.432273067021	50.255958807408	50.079644547795	50.079644547795			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	66.4580019498178	65.5446662219714	65.0315562625071	64.9084098722356	64.8263122787213	64.7236902868285	64.6210682949356	64.5184463030427	64.5184463030427			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.272166105499439	0.350729517396184	0.350729517396184	0.350729517396184	0.350729517396184	0.350729517396184	0.350729517396184	0.350729517396184	0.350729517396184			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	6.15693430656934	6.41126173096976	6.52664233576642	6.54973931178311	6.57280615224192	6.66788321167883	6.76298227320125	6.85808133472367	6.85808133472367			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
