series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2010	value_2015	value_2016	value_2017	value_2018	value_2019	value_2020	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
AG_LND_FRSTN	Forest area (thousands of hectares)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	77708.61	72158.0	69382.69	68827.62	68272.57	67717.51	67162.44	66607.38	66607.38			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	1006.47	1073.24	1106.62	1113.3	1119.98	1126.66	1133.34	1140.02	1140.02			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	22445.64	22242.0	22409.0	22409.0	22409.0	22409.0	22409.0	22409.0	22409.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	15288.0	16419.0	16836.0	16919.4	17002.8	17086.2	17169.6	17253.0	17253.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	8079.44	8036.5	8020.0	8016.57	8013.14	8009.71	8006.28	8002.85	8002.85			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	148.55	149.46	149.46	149.46	149.46	149.46	149.46	149.46	149.46			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTN	Forest area (thousands of hectares)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	5.6	5.6	5.6	5.6	5.61	5.64	5.7	5.8	5.8			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	23700.0	23649.41	23590.0	23578.12	23566.24	23554.36	23542.48	23530.6	23530.6			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	2760.6	2822.4	2822.4	2822.4	2822.4	2822.4	2822.4	2822.4	2822.4			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	357.33	300.0	271.34	265.6	259.87	254.14	248.4	242.67	242.67			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	9.08	9.95	10.14	10.14	10.14	10.14	10.14	10.14	10.14			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTN	Forest area (thousands of hectares)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	11354.0	11409.0	11419.0	11419.0	11419.0	11419.0	11419.0	11419.0	11419.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	9.45	8.78	8.45	8.38	8.32	8.25	8.18	8.12	8.12			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTN	Forest area (thousands of hectares)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	8848.61	7942.93	7880.44	7922.24	7964.04	7971.26	7978.48	7985.71	7985.71			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	6807.43	7495.96	7784.33	7850.48	7860.64858	7869.9	7878.96	7888.13	7888.13			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTN	Forest area (thousands of hectares)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTN	Forest area (thousands of hectares)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18	1.18			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTN	Forest area (thousands of hectares)	30	Eastern Asia	3	142	Asia	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	229071.14	252389.67	261889.82	264017.097	265861.36	267708.59	269555.82	271403.05	271403.05			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTN	Forest area (thousands of hectares)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	3600.2296	3901.803	3901.803	3901.8	3901.8	3901.8	3901.8	3901.8	3901.8			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7	17.7			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	987.22	1032.49459	1077.88697	1087.4752	1097.1848	1108.71495	1120.24	1131.77	1131.77			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	72.27	71.55	72.22	72.16	72.09958	72.04	71.98	71.92	71.92			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	24.0	24.0	25.0	28.0	28.0	28.0	28.0	28.0	28.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	33378.0	30214.0	29097.0	29010.0	28899.0	28791.0	28681.0	28573.0	28573.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	4209.2	3722.6	3585.8	3574.2	3562.6	3551.0	3539.4	3527.8	3527.8			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	6929.0	6569.0	6389.0	6349.0	6309.0	6269.0	6229.0	6189.0	6189.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	18564.22	18519.81	18461.36	18452.16	18442.95	18433.75	18424.54	18415.34	18415.34			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	380.65	378.38	362.85	359.74	356.63	353.52	350.41	347.3	347.3			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	336	Holy See	4	39	Southern Europe	Country	12.45315803	41.90343751	VAT	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTN	Forest area (thousands of hectares)	34	Southern Asia	3	142	Asia	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	95110.68809	98150.25204	99351.27	99562.23	99817.64	100057.96	100298.28	100530.56	100530.56			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTN	Forest area (thousands of hectares)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	6778.27	6575.47	6463.83	6443.05	6422.11	6401.16	6380.21	6359.26	6359.26			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	1921.17	2046.39	2060.82	2058.73	2057.27	2055.92	2054.47	2053.01	2053.01			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	35	South-Eastern Asia	3	142	Asia	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	223499.93346	219211.20038	212560.9614	212480.5055	210663.78	209601.1	208538.72	207476.35	207476.35			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTN	Forest area (thousands of hectares)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	29.83	44.67	48.16	48.66	49.38	50.04	50.69	51.35	51.35			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	67591.0	69496.0	70828.0	71094.4	71360.8	71627.2	71893.6	72160.0	72160.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	131814.1	129546.1	133094.5	134037.2	134017.4	134005.1	134005.1	134005.1	134005.1			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	101280.0	99659.2	95027.9	95271.8	93949.8	93344.27	92738.73	92133.2	92133.2			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	9325.66	10691.98	10691.98	10702.08	10710.59	10727.03	10743.47	10751.87	10751.87			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	818.0	825.0	825.0	825.0	825.0	825.0	825.0	825.0	825.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	630.36	720.38	754.67	762.35	770.02	774.02	778.02	782.02	782.02			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	153.0	154.0	165.0	140.0	140.0	140.0	140.0	140.0	140.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	8369.25	9028.04	9297.08	9350.89	9404.7	9458.51	9512.32	9566.13	9566.13			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	5094.45	3965.58	3401.15	3288.26	3175.37	3062.48	2949.6	2836.71	2836.71			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	521.0	558.45	577.46	581.34	585.23	589.12	593.0	596.89	596.89			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	39	Southern Europe	3	150	Europe	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	42404.2596	45296.693	45740.0305	45821.9402	45897.9209	45956.67	46015.45	46074.45	46074.45			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTN	Forest area (thousands of hectares)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	24876.0	24966.0	24944.0	24940.0	24935.0	24935.0	24935.0	24935.0	24935.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	3156.9258	3082.17952	3308.45619	3337.71	3366.96	3396.2012	3425.44	3454.68	3454.68			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	1208.44	1208.44	1208.44	1208.44	1208.44	1208.44	1208.44	1208.44	1208.44			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	3838.14	3863.2	3881.19	3884.79	3888.38	3891.97	3895.56	3899.15	3899.15			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	97.5	97.5	97.5	97.5	97.5	97.5	97.5	97.5	97.5			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	3961.19	3616.34	3522.41	3551.97	3581.53	3611.09	3611.09	3611.09	3611.09			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	6454.69	6242.39	6136.24	6115.01	6093.78	6072.55	6051.32	6030.09	6030.09			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTN	Forest area (thousands of hectares)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	6476.0	6387.0	6337.0	6325.0	6317.0	6307.0	6297.0	6287.0	6287.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	4.85	6.25	6.25	6.25	6.25	6.25	6.25	6.25	6.25			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTN	Forest area (thousands of hectares)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	1180.9	1229.68	1251.81	1256.24	1260.66422	1278.9	1297.14	1315.38	1315.38			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	17425.0	16940.5	16768.0	16733.5	16699.0	16664.5	16630.0	16595.5	16595.5			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	419	Latin America and the Caribbean	3	19	Americas	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	1023653.17	968299.38	953823.99	950849.78	947385.52858	945063.58	942556.8	940170.25	940170.25			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTN	Forest area (thousands of hectares)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	138.18	137.35	140.33	140.93	141.53	142.13	142.73	143.33	143.33			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	34.52	34.52	34.52	34.52	34.52	34.52	34.52	34.52	34.52			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	3241.0	3372.12	3391.44	3395.31	3399.18	3403.05	3406.92	3410.79	3410.79			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	8222.64	7920.04	7768.74	7738.48	7708.22	7677.96	7647.7	7617.44	7617.44			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	432	Landlocked developing countries (LLDCs)	1			Group								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	300891.4068	290287.71411	283990.26316	282882.4952	281549.41502	280367.06615	279208.2	278072.83	278072.83			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTN	Forest area (thousands of hectares)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	217.0	217.0	217.0	217.0	217.0	217.0	217.0	217.0	217.0			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTN	Forest area (thousands of hectares)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	6.7	6.6992	6.7	6.7	6.7	6.7	6.7	6.7	6.7			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	509.86	509.86	509.86	509.86	509.86	509.86	509.86	509.86	509.86			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	2020.0	2170.0	2187.0	2190.0	2196.0	2198.0	2200.0	2201.0	2201.0			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTN	Forest area (thousands of hectares)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	HA	Thousands of hectares	G	Global	86.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
